x,y,line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
-47.041862, 8.193916, 0, start, beginner,B,Y,G,O,W,O,B,O,R,Y,Y,G,R,G,R,W,R,G,W,R,O,B,R,G,Y,G,Y,R,W,W,G,O,W,R,W,R,B,Y,O,O,Y,Y,G,B,B,W,W,Y,G,B,B,O,B,O
-47.019497, 8.165698, 0, intermediate, beginner,B,Y,G,O,W,O,B,O,R,Y,Y,G,R,G,R,Y,W,W,W,R,R,B,R,G,Y,G,R,Y,W,W,G,O,W,O,W,R,B,B,G,Y,Y,O,O,Y,B,G,R,W,G,B,B,O,B,O
-30.062548, -11.08234, 0, intermediate, beginner,B,Y,G,O,W,O,O,W,R,Y,R,Y,W,G,Y,W,R,G,W,R,R,B,R,G,B,O,R,Y,W,W,G,O,W,G,B,B,R,G,Y,Y,Y,O,O,Y,B,G,R,W,G,B,B,O,B,O
-29.380354, -11.169156, 0, intermediate, beginner,B,Y,Y,O,W,Y,O,W,G,Y,R,Y,W,G,O,W,R,B,B,B,W,O,R,R,R,G,R,Y,W,W,G,O,W,G,B,B,R,G,W,Y,Y,B,O,Y,O,G,R,G,G,B,O,O,B,R
-29.251366, -12.008915, 0, intermediate, beginner,O,O,B,W,W,Y,G,Y,Y,R,O,B,W,G,O,W,R,B,O,B,W,B,R,R,R,G,R,Y,W,Y,G,O,R,G,B,Y,R,G,W,Y,Y,B,O,Y,O,G,R,G,G,B,O,B,W,W
-30.148148, -12.281722, 0, intermediate, beginner,O,O,G,W,W,O,G,Y,W,R,O,B,W,G,Y,W,R,Y,W,R,R,B,R,G,O,B,R,Y,W,Y,G,O,R,G,B,Y,R,G,B,Y,Y,O,O,Y,B,G,R,W,G,B,B,B,W,O
-30.954487, -13.078196, 0, intermediate, beginner,O,O,G,W,W,O,B,G,R,Y,R,W,Y,G,W,B,O,R,W,R,R,B,R,G,G,B,Y,Y,W,Y,G,O,R,O,B,R,W,Y,G,Y,Y,O,O,Y,B,G,R,W,G,B,B,B,W,O
-30.589165, -13.573177, 0, intermediate, beginner,O,O,G,W,W,O,B,G,R,Y,R,W,Y,G,W,Y,G,R,W,R,G,B,R,R,G,B,W,B,W,Y,O,O,R,R,B,R,G,O,B,Y,Y,Y,W,Y,O,O,G,Y,G,B,B,B,W,O
-29.554636, -13.419597, 0, intermediate, beginner,O,O,G,W,W,O,B,O,G,R,G,Y,W,G,Y,W,R,Y,W,R,G,B,R,R,R,B,R,B,W,Y,O,O,R,G,B,W,R,G,B,Y,Y,Y,W,Y,O,O,G,Y,G,B,B,B,W,O
-28.91141, -13.103544, 0, intermediate, beginner,O,O,Y,W,W,Y,B,O,Y,R,G,B,W,G,Y,W,R,O,R,B,W,B,R,R,R,R,G,B,W,Y,O,O,R,G,B,W,R,G,Y,Y,Y,B,W,Y,O,O,G,G,G,B,O,B,W,G
-27.76995, -13.745218, 0, intermediate, beginner,B,W,O,O,W,O,Y,Y,Y,R,B,R,W,G,Y,W,R,O,B,B,W,W,R,R,G,R,G,B,W,R,O,O,G,G,B,B,R,G,Y,Y,Y,B,W,Y,O,O,G,G,G,B,O,W,R,Y
-27.607857, -14.213831, 0, intermediate, beginner,B,W,G,O,W,O,Y,Y,Y,R,B,O,W,G,O,W,R,Y,W,R,G,B,R,R,B,W,G,B,W,R,O,O,G,G,B,B,R,G,R,Y,Y,Y,W,Y,O,O,G,Y,G,B,B,W,R,O
-27.770275, -15.335336, 0, intermediate, beginner,Y,Y,Y,O,W,O,G,W,B,O,R,W,W,G,O,W,R,Y,B,R,G,G,R,R,R,W,G,B,W,B,O,O,B,G,B,W,R,G,R,Y,Y,Y,W,Y,O,O,G,Y,G,B,B,O,B,R
-27.237059, -15.534844, 0, intermediate, beginner,O,Y,W,O,W,O,G,W,B,O,R,W,W,G,O,W,R,Y,B,W,B,G,R,R,R,W,G,B,R,G,O,O,B,G,B,W,R,G,R,Y,Y,Y,Y,Y,Y,R,B,O,B,B,G,Y,G,O
-26.869167, -14.991856, 0, intermediate, beginner,B,W,G,O,W,O,W,Y,O,O,G,Y,W,G,O,W,R,Y,W,W,B,B,R,R,G,W,G,B,R,R,O,O,G,G,B,B,R,G,R,Y,Y,Y,Y,Y,Y,R,B,O,B,B,G,W,R,O
-1.1092566, -5.8624372, 0, checkpoint, beginner,B,W,G,O,W,O,R,G,R,Y,R,W,O,G,W,Y,G,O,W,W,B,B,R,R,G,B,B,B,R,R,O,O,G,G,W,G,O,Y,W,Y,Y,Y,Y,Y,Y,R,B,O,B,B,G,W,R,O
-0.8384799, -6.155722, 0, intermediate, beginner,R,G,R,O,W,O,G,W,B,O,R,W,O,G,W,Y,G,O,G,W,B,G,R,R,R,B,B,B,R,G,O,O,B,G,W,W,O,Y,W,Y,Y,Y,Y,Y,Y,R,B,O,B,B,G,W,R,Y
0.68038213, -7.613487, 0, intermediate, beginner,R,G,W,O,W,W,G,W,O,O,R,W,O,G,Y,Y,G,Y,R,G,G,B,R,W,B,R,B,B,R,G,O,O,B,G,W,W,O,Y,O,Y,Y,G,Y,Y,Y,R,B,R,B,B,O,W,R,B
0.3759382, -7.800095, 0, intermediate, beginner,W,W,O,G,W,W,R,O,G,G,B,W,O,G,Y,Y,G,Y,W,G,G,R,R,W,O,R,B,B,R,B,O,O,R,G,W,W,O,Y,O,Y,Y,G,Y,Y,Y,R,B,R,B,B,O,R,B,B
-0.52287626, -6.6656547, 0, intermediate, beginner,W,W,R,G,W,O,R,O,B,G,B,O,O,G,W,Y,G,G,G,W,B,G,R,R,W,R,O,B,R,B,O,O,R,G,W,W,O,Y,W,Y,Y,Y,Y,Y,Y,R,B,O,B,B,G,R,B,Y
0.2228014, -5.935045, 0, intermediate, beginner,R,G,W,O,W,W,B,O,R,W,G,G,O,G,W,Y,G,G,R,W,B,B,R,R,Y,R,O,B,R,G,O,O,B,G,W,O,O,Y,W,Y,Y,Y,Y,Y,Y,R,B,O,B,B,G,W,R,B
1.2540654, -7.6282654, 0, intermediate, beginner,R,G,G,O,W,W,B,O,G,W,G,W,O,G,Y,Y,G,Y,Y,B,R,R,R,W,O,R,B,B,R,G,O,O,B,G,W,O,O,Y,O,Y,Y,G,Y,Y,B,R,B,W,B,B,W,W,R,R
1.696718, -7.66647, 0, intermediate, beginner,B,O,R,O,W,G,G,W,G,O,R,Y,O,G,Y,Y,G,Y,W,B,R,R,R,W,R,R,B,B,R,W,O,O,G,G,W,W,O,Y,O,Y,Y,G,Y,Y,B,R,B,W,B,B,W,O,B,G
1.0702404, -5.7671285, 0, intermediate, beginner,B,O,W,O,W,W,G,W,G,O,R,R,O,G,G,Y,G,G,R,W,B,B,R,R,W,R,R,B,R,W,O,O,G,G,W,W,O,Y,Y,Y,Y,Y,Y,Y,Y,R,B,O,B,B,G,O,B,B
0.6021555, -5.8350267, 0, intermediate, beginner,W,W,G,O,W,W,B,O,G,W,G,W,O,G,G,Y,G,G,R,W,B,R,R,R,O,R,R,B,R,B,O,O,B,G,W,O,O,Y,Y,Y,Y,Y,Y,Y,Y,R,B,O,B,B,G,R,B,W
-3.1736617, 34.244686, 0, intermediate, beginner,B,R,B,O,W,W,B,O,G,W,G,W,O,G,G,Y,G,G,W,W,G,R,R,R,O,R,R,Y,Y,Y,O,O,B,G,W,O,O,Y,Y,Y,Y,Y,B,W,R,O,G,W,B,B,B,R,B,R
-2.8372207, 34.42936, 0, intermediate, beginner,B,O,B,O,W,R,G,W,B,O,R,W,O,G,G,Y,G,G,R,W,G,B,R,R,R,R,R,Y,Y,W,O,O,G,G,W,W,O,Y,Y,Y,Y,Y,B,W,R,O,G,W,B,B,B,O,B,Y
-1.2187761, 35.10337, 0, intermediate, beginner,R,W,B,O,W,R,G,W,B,O,R,W,O,G,G,Y,G,G,Y,Y,W,B,R,R,R,R,R,R,W,G,O,O,G,G,W,W,O,Y,Y,Y,Y,Y,B,O,B,Y,B,O,B,B,B,W,G,O
-1.1086198, 35.41139, 0, intermediate, beginner,B,W,G,R,W,O,B,W,R,O,G,W,O,G,G,Y,G,G,W,Y,W,G,R,R,G,R,R,R,W,R,O,O,B,G,W,Y,O,Y,Y,Y,Y,Y,B,O,B,Y,B,O,B,B,B,W,R,O
-0.4918879, 36.275547, 0, intermediate, beginner,R,W,R,R,W,O,B,W,R,O,G,W,O,G,G,Y,G,G,B,W,G,G,R,R,G,R,R,B,O,B,O,O,B,G,W,Y,O,Y,Y,Y,Y,Y,W,Y,W,O,B,O,B,B,R,Y,B,W
-0.07814465, 35.67868, 0, intermediate, beginner,R,W,B,O,W,R,R,W,R,W,B,Y,O,G,G,Y,G,G,Y,W,G,B,R,R,B,R,R,B,O,G,O,O,G,G,W,B,O,Y,Y,Y,Y,Y,W,Y,W,O,B,O,B,B,R,W,G,O
-0.33522058, 34.985783, 0, intermediate, beginner,Y,W,G,O,W,R,R,W,R,W,B,Y,O,G,G,Y,G,G,W,Y,W,B,R,R,B,R,R,R,W,B,O,O,G,G,W,B,O,Y,Y,Y,Y,Y,G,O,B,W,B,O,G,B,B,O,R,O
27.2464, 22.453245, 0, intermediate, beginner,G,R,R,W,W,W,Y,O,R,B,G,B,O,G,G,Y,G,G,Y,Y,W,B,R,R,W,R,R,R,W,O,O,O,R,G,W,O,O,Y,Y,Y,Y,Y,G,O,B,W,B,O,G,B,B,W,B,B
15.845076, 19.563763, 0, intermediate, beginner,R,W,O,W,W,W,Y,O,R,B,G,B,O,G,G,Y,G,G,G,R,R,B,R,R,W,R,R,B,O,G,O,O,R,G,W,O,O,Y,Y,Y,Y,Y,W,Y,Y,O,B,B,B,B,B,W,G,W
1.2985166, 34.951805, 0, intermediate, beginner,Y,W,R,O,W,W,R,W,O,W,B,G,O,G,G,Y,G,G,W,R,R,G,R,R,W,R,R,B,O,B,O,O,G,G,W,B,O,Y,Y,Y,Y,Y,W,Y,Y,O,B,B,B,B,B,O,R,G
18.214876, 33.683804, 0, intermediate, beginner,O,W,R,Y,W,W,W,W,O,O,B,G,B,G,G,O,G,G,W,R,R,G,R,R,W,R,R,B,W,G,G,O,O,B,O,B,Y,Y,Y,O,Y,Y,R,Y,Y,W,B,B,O,B,B,Y,R,G
16.988804, 33.145527, 0, intermediate, beginner,W,Y,O,W,W,W,O,W,R,W,G,W,B,G,G,O,G,G,Y,R,R,R,R,R,G,R,R,B,W,O,G,O,B,B,O,G,Y,Y,Y,O,Y,Y,R,Y,Y,W,B,B,O,B,B,B,O,G
14.77109, 32.69294, 0, intermediate, beginner,Y,Y,O,O,W,W,R,W,R,W,G,W,O,G,G,B,G,G,Y,R,R,R,R,R,G,R,R,G,O,B,B,O,G,O,W,B,W,Y,Y,W,Y,Y,O,Y,Y,W,B,B,B,B,B,O,O,G
15.539466, 31.913311, 0, intermediate, beginner,R,O,Y,W,W,Y,R,W,O,G,R,Y,O,G,G,B,G,G,O,R,R,O,R,R,G,R,R,G,O,W,B,O,G,O,W,W,W,Y,Y,W,Y,Y,O,Y,Y,W,B,B,B,B,B,B,G,B
16.499044, 32.083763, 0, intermediate, beginner,W,O,Y,W,W,Y,O,W,O,W,R,Y,B,G,G,B,G,G,O,R,R,O,R,R,G,R,R,W,W,O,G,O,B,W,O,G,R,Y,Y,W,Y,Y,R,Y,Y,G,B,B,O,B,B,B,G,B
18.826468, 31.15081, 0, intermediate, beginner,O,W,O,Y,W,W,Y,O,W,B,G,B,B,G,G,B,G,G,G,R,R,B,R,R,O,R,R,W,W,G,G,O,O,W,O,O,R,Y,Y,W,Y,Y,R,Y,Y,G,B,B,O,B,B,Y,R,W
15.347221, 19.195107, 0, intermediate, beginner,R,W,O,W,W,W,R,O,W,G,G,B,O,G,G,Y,G,G,G,R,R,B,R,R,O,R,R,O,O,W,O,O,G,G,W,W,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,W
-37.47215, -37.813053, 0, intermediate, beginner,R,W,O,W,W,W,G,W,W,Y,O,G,G,G,G,G,G,B,G,R,R,B,R,R,R,O,W,O,O,W,O,O,G,Y,Y,O,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,W
-36.82989, -36.94848, 0, intermediate, beginner,G,W,R,W,W,W,W,W,O,R,B,G,G,G,G,G,G,B,B,R,R,R,R,R,W,O,W,O,O,Y,O,O,O,Y,Y,G,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,W
13.646995, 18.949455, 0, intermediate, beginner,G,W,R,W,W,W,W,O,W,G,G,B,B,G,G,R,G,G,B,R,R,R,R,R,O,R,R,O,O,Y,O,O,O,W,W,O,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,W
14.300986, 17.243368, 0, intermediate, beginner,R,W,W,W,W,O,G,W,W,Y,O,O,B,G,G,R,G,G,B,R,R,G,R,R,G,R,R,O,O,W,O,O,G,W,W,O,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,O
-35.35927, -34.896984, 0, intermediate, beginner,R,W,W,W,W,O,W,W,O,R,B,Y,G,G,O,G,G,O,B,R,R,G,R,R,G,W,W,O,O,W,O,O,G,Y,Y,G,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,O
-22.769855, -33.890556, 0, intermediate, beginner,W,W,R,W,W,W,O,O,W,G,G,B,G,G,O,G,G,O,B,R,R,R,R,R,O,W,W,O,O,R,O,O,B,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,W
22.190092, 3.9309852, 0, checkpoint, beginner,W,W,R,W,W,W,O,W,W,B,O,O,G,G,G,G,G,G,B,R,R,R,R,R,G,R,R,O,O,R,O,O,B,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,W
20.369343, 12.463568, 0, intermediate, beginner,O,W,W,W,W,W,W,W,R,G,R,B,G,G,G,G,G,G,G,R,R,G,R,R,W,R,R,O,O,B,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,R
28.966944, 19.277525, 0, intermediate, beginner,G,R,R,W,W,W,W,W,R,G,R,B,G,G,G,G,G,G,Y,Y,Y,G,R,R,W,R,R,O,W,W,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,B,O,O,W,B,B,B,B,B,R,B,B
28.000797, 16.928385, 0, intermediate, beginner,W,W,G,W,W,R,R,W,R,W,G,Y,G,G,G,G,G,G,R,Y,Y,B,R,R,B,R,R,O,W,G,O,O,R,O,O,B,Y,Y,Y,Y,Y,Y,B,O,O,W,B,B,B,B,B,O,O,W
15.355809, -0.6878797, 0, intermediate, beginner,O,W,G,W,W,R,R,W,R,W,G,Y,G,G,G,G,G,G,W,W,G,B,R,R,B,R,R,O,O,B,O,O,R,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,R,B,B,W,B,B,O,W,B,O
11.924848, 0.1339489, 0, intermediate, beginner,R,W,O,W,W,W,R,R,G,B,B,W,G,G,G,G,G,G,W,W,G,B,R,R,O,R,R,O,O,W,O,O,G,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,R,B,B,W,B,B,O,B,R,B
30.297098, 15.759003, 0, intermediate, beginner,W,W,G,W,W,W,R,R,G,B,B,W,G,G,G,G,G,G,R,Y,Y,B,R,R,O,R,R,R,W,O,O,O,G,O,O,Y,Y,Y,Y,Y,Y,Y,W,O,O,B,B,B,R,B,B,B,O,W
28.681734, 20.654354, 0, intermediate, beginner,G,R,R,W,W,W,G,W,W,W,O,B,G,G,G,G,G,G,Y,Y,Y,G,R,R,O,R,R,R,W,O,O,O,B,O,O,R,Y,Y,Y,Y,Y,Y,W,O,O,B,B,B,R,B,B,W,B,B
18.001785, 14.768455, 0, intermediate, beginner,R,W,O,W,W,W,G,W,W,W,O,B,G,G,G,G,G,G,G,R,R,G,R,R,O,R,R,O,O,W,O,O,B,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,W
19.26885, 2.6725135, 0, intermediate, beginner,G,W,R,W,W,W,W,W,O,O,G,G,G,G,G,G,G,G,B,R,R,R,R,R,W,R,R,O,O,W,O,O,O,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,B,W
23.85044, -2.3319736, 0, intermediate, beginner,G,W,R,W,W,W,W,R,R,G,G,G,G,G,G,O,G,G,B,R,R,R,R,R,Y,Y,Y,O,O,W,O,O,O,W,W,O,B,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,B,W
23.880772, 0.26204005, 0, intermediate, beginner,W,W,G,R,W,W,R,W,R,Y,R,B,G,G,G,O,G,G,R,R,R,B,R,R,W,Y,Y,O,O,G,O,O,G,W,W,G,B,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,W
32.394672, 19.300812, 0, intermediate, beginner,R,R,R,R,W,W,R,W,R,Y,R,B,G,G,G,O,G,G,Y,Y,Y,B,R,R,W,Y,Y,W,W,G,O,O,G,W,W,G,B,O,O,Y,Y,Y,G,O,O,O,B,B,O,B,B,W,B,B
32.479034, 19.561914, 0, intermediate, beginner,R,W,R,R,W,W,R,R,R,G,G,G,G,G,G,O,G,G,B,Y,Y,R,R,R,Y,Y,Y,W,W,B,O,O,B,W,W,W,B,O,O,Y,Y,Y,G,O,O,O,B,B,O,B,B,Y,B,W
31.457125, 20.219088, 0, intermediate, beginner,R,W,R,R,W,W,W,W,W,O,G,G,G,G,G,G,G,G,B,Y,Y,R,R,R,R,R,R,W,W,B,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,G,O,O,O,B,B,O,B,B,Y,B,W
30.083439, 19.566599, 0, intermediate, beginner,W,R,R,W,W,W,W,W,R,R,R,B,G,G,G,G,G,G,Y,Y,Y,B,R,R,W,R,R,W,W,O,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,G,O,O,O,B,B,O,B,B,B,B,B
24.80131, 9.766387, 0, intermediate, beginner,W,W,O,W,W,W,W,W,R,R,R,B,G,G,G,G,G,G,W,R,R,B,R,R,W,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,B
19.553102, 4.410028, 0, intermediate, beginner,O,W,R,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,B,R,R,R,R,R,R,R,R,O,O,B,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,W
-2.1893911, 13.522106, 0, intermediate, beginner,O,O,B,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,O,W,R,R,R,R,R,R,R,Y,Y,Y,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,R,R,B,B,B,W,B,B,B,B,B,W
30.002007, 3.4834175, 0, intermediate, beginner,O,O,B,W,W,W,W,W,W,G,G,G,G,G,G,R,R,R,O,W,B,R,R,B,R,R,W,G,Y,Y,G,O,O,G,O,O,Y,Y,B,Y,Y,R,Y,Y,R,O,O,Y,B,B,B,B,B,W
28.950459, 3.1061547, 0, intermediate, beginner,O,W,B,W,W,W,W,W,W,G,G,G,G,G,G,R,R,R,R,Y,Y,R,R,B,R,R,W,O,O,B,G,O,O,G,O,O,Y,Y,B,Y,Y,R,Y,Y,G,B,B,O,B,B,O,W,B,Y
28.100544, 4.461063, 0, intermediate, beginner,O,W,B,W,W,W,W,W,W,G,G,G,G,G,G,O,G,G,R,Y,R,R,R,R,R,R,R,O,O,B,B,O,O,B,O,O,Y,Y,Y,Y,Y,Y,G,R,B,Y,B,W,B,B,O,W,B,Y
29.50151, 4.802305, 0, intermediate, beginner,O,O,B,W,W,W,W,W,W,G,G,G,G,G,G,O,G,G,O,W,B,R,R,R,R,R,R,B,R,G,B,O,O,B,O,O,Y,Y,Y,Y,Y,Y,R,Y,R,W,O,Y,B,B,B,Y,B,W
29.600706, 3.619128, 0, intermediate, beginner,O,O,B,W,W,W,W,W,W,G,G,G,G,G,G,R,R,B,O,W,W,R,R,O,R,R,Y,O,R,G,G,O,O,G,O,O,Y,Y,R,Y,Y,Y,Y,Y,R,B,B,B,B,B,B,Y,B,W
28.727043, 3.3985784, 0, intermediate, beginner,O,W,W,W,W,W,W,W,W,G,G,G,G,G,G,R,R,B,R,Y,Y,R,R,O,R,R,Y,O,O,B,G,O,O,G,O,O,Y,Y,R,Y,Y,Y,G,R,O,Y,B,B,B,B,B,W,B,B
28.907204, 5.249214, 0, intermediate, beginner,O,W,W,W,W,W,W,W,W,G,G,G,G,G,G,O,G,G,R,Y,B,R,R,R,R,R,R,B,O,B,B,O,O,Y,O,O,G,Y,Y,R,Y,Y,O,Y,R,Y,O,Y,B,B,B,W,B,B
30.383713, 7.946163, 0, intermediate, beginner,W,W,O,W,W,W,W,W,W,R,R,R,G,G,G,O,G,G,W,Y,B,B,R,R,B,R,R,B,O,G,B,O,G,Y,O,G,G,Y,Y,R,Y,Y,O,Y,R,Y,O,Y,B,B,B,O,O,B
31.638952, 11.439261, 0, intermediate, beginner,B,O,G,W,W,W,W,W,W,R,R,R,G,G,G,O,G,G,W,W,O,B,R,R,B,R,R,R,Y,O,B,O,G,Y,O,G,G,Y,Y,R,Y,Y,B,Y,W,Y,B,B,O,B,O,Y,B,O
33.597893, 10.722475, 0, intermediate, beginner,B,O,G,W,W,W,W,W,W,R,R,R,G,G,G,R,R,O,W,W,Y,B,R,B,B,R,B,O,Y,O,G,O,G,G,O,G,Y,Y,W,Y,Y,Y,G,R,B,Y,B,R,O,B,O,Y,B,O
34.127136, 7.281336, 0, intermediate, beginner,W,W,Y,W,W,W,W,W,W,R,R,R,G,G,G,R,R,O,B,R,G,B,R,B,B,R,B,B,O,G,G,O,G,G,O,G,Y,Y,W,Y,Y,Y,O,Y,O,Y,O,Y,B,B,B,O,O,R
28.872667, 9.049437, 0, intermediate, beginner,W,W,Y,W,W,W,W,W,W,R,R,R,G,G,G,B,G,G,B,R,O,B,R,R,B,R,R,Y,O,G,O,O,G,Y,O,G,O,Y,Y,Y,Y,Y,O,Y,W,G,B,B,B,B,B,O,O,R
32.16491, 10.787612, 0, intermediate, beginner,Y,O,G,W,W,W,W,W,W,R,R,R,G,G,G,B,G,G,W,W,Y,B,R,R,B,R,R,W,Y,O,O,O,G,Y,O,G,O,Y,Y,Y,Y,Y,O,R,B,B,B,R,B,B,O,G,B,O
32.887394, 9.94014, 0, intermediate, beginner,Y,O,G,W,W,W,W,W,W,R,R,R,G,G,G,R,R,Y,W,W,B,B,R,B,B,R,R,B,Y,O,G,O,G,G,O,G,Y,Y,B,Y,Y,R,O,Y,O,Y,O,W,B,B,O,G,B,O
32.670086, 7.924656, 0, intermediate, beginner,W,W,B,W,W,W,W,W,W,R,R,R,G,G,G,R,R,Y,O,Y,O,B,R,B,B,R,R,Y,O,G,G,O,G,G,O,G,Y,Y,B,Y,Y,R,O,Y,B,G,B,Y,B,B,O,O,O,W
31.72577, 8.243069, 0, intermediate, beginner,W,W,B,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,G,O,Y,Y,B,R,R,B,R,R,Y,O,G,B,O,G,G,O,G,O,Y,Y,Y,Y,Y,B,R,B,O,B,R,B,B,O,O,O,W
31.975586, 10.132418, 0, intermediate, beginner,Y,O,G,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,G,W,W,B,B,R,R,B,R,R,B,R,B,B,O,G,G,O,G,O,Y,Y,Y,Y,Y,Y,Y,O,R,O,W,B,B,O,O,B,O
33.404278, 9.634405, 0, intermediate, beginner,Y,O,G,W,W,W,W,W,W,R,R,R,G,G,G,R,R,B,W,W,R,B,R,O,B,R,W,Y,R,B,G,O,G,G,O,G,Y,Y,O,Y,Y,Y,O,Y,Y,G,B,B,B,B,O,O,B,O
33.26605, 8.0771475, 0, intermediate, beginner,W,W,R,W,W,W,W,W,W,R,R,R,G,G,G,R,R,B,Y,Y,O,B,R,O,B,R,W,Y,O,G,G,O,G,G,O,G,Y,Y,O,Y,Y,Y,B,R,Y,O,B,G,B,B,B,O,O,B
30.534142, 8.097157, 0, intermediate, beginner,W,W,R,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,G,Y,Y,B,B,R,R,B,R,R,G,O,G,B,O,G,O,O,G,B,Y,Y,R,Y,Y,Y,Y,O,O,O,W,B,B,B,O,O,B
31.552908, 11.471993, 0, intermediate, beginner,G,O,G,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,G,W,W,R,B,R,R,B,R,R,O,Y,Y,B,O,G,O,O,G,B,Y,Y,R,Y,Y,B,Y,Y,W,B,B,O,B,O,O,B,O
33.698597, 10.602165, 0, intermediate, beginner,G,O,G,W,W,W,W,W,W,R,R,R,G,G,G,R,R,R,W,W,W,B,R,B,B,R,B,Y,Y,Y,G,O,G,G,O,G,Y,Y,Y,Y,Y,Y,B,R,B,O,B,O,O,B,O,O,B,O
34.58415, 7.01372, 0, intermediate, beginner,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,R,R,R,B,R,B,B,R,B,B,R,B,G,O,G,G,O,G,G,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,O,O,O
26.566175, 9.054087, 0, intermediate, beginner,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,O
18.900757, 6.6863837, 0, end, beginner,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
-38.30251, -17.159746, 1, start, fridrich,O,Y,Y,R,W,G,Y,R,Y,G,B,B,Y,G,B,R,R,B,O,R,R,W,R,O,R,W,W,G,B,W,Y,O,G,B,B,R,W,Y,O,O,Y,W,Y,G,W,O,O,G,O,B,W,G,G,B
-38.60666, -16.853819, 1, intermediate, fridrich,O,Y,Y,R,W,G,Y,R,Y,G,B,B,Y,G,B,W,O,R,O,R,O,W,R,O,R,W,G,R,B,W,R,O,G,B,B,R,O,W,W,Y,Y,G,W,O,Y,B,Y,G,O,B,W,G,G,B
-40.429207, -16.422468, 1, intermediate, fridrich,O,Y,Y,R,W,G,W,W,O,R,O,W,B,G,Y,B,B,G,O,R,O,W,R,O,B,B,R,R,B,W,R,O,G,R,W,G,Y,R,Y,Y,Y,G,W,O,Y,B,Y,G,O,B,W,G,G,B
-41.619976, -15.913084, 1, intermediate, fridrich,O,Y,W,R,W,Y,W,W,G,R,O,Y,B,G,G,B,B,Y,B,W,O,B,R,R,R,O,O,R,B,W,R,O,G,R,W,G,Y,R,G,Y,Y,W,W,O,B,B,Y,Y,O,B,G,G,G,O
-41.526894, -15.618675, 1, intermediate, fridrich,W,R,O,W,W,Y,G,Y,W,R,B,B,B,G,G,B,B,Y,G,W,O,G,R,R,O,O,O,R,B,R,R,O,O,R,W,Y,Y,R,G,Y,Y,W,W,O,B,B,Y,Y,O,B,G,G,G,W
-40.30891, -16.02694, 1, intermediate, fridrich,W,R,Y,W,W,G,G,Y,W,R,B,O,B,G,Y,B,B,W,O,R,O,W,R,O,G,G,O,R,B,R,R,O,O,R,W,Y,Y,R,B,Y,Y,G,W,O,Y,B,Y,G,O,B,W,G,G,B
