x,y,line,cp,algo,oldage,a8,b8,c8,d8,e8,f8,g8,h8,a7,b7,c7,d7,e7,f7,g7,h7,a6,b6,c6,d6,e6,f6,g6,h6,a5,b5,c5,d5,e5,f5,g5,h5,a4,b4,c4,d4,e4,f4,g4,h4,a3,b3,c3,d3,e3,f3,g3,h3,a2,b2,c2,d2,e2,f2,g2,h2,a1,b1,c1,d1,e1,f1,g1,h1,multiplicity,age,groupLabel,clusterProbability
-10.065930811262714,8.253375360335676,99,0,0,60,,,,br,,bq,,bk,bp,,,,,,bp,,,,,,,,wq,bp,,,bp,wb,,,,,,,wp,,,,,,,bn,,,,,wp,,,,,,,wp,wk,wp,,,,,wr,,,,1,0.49586776859504134,-1,0
-10.156156776485048,8.225945557507398,99,0,0,61,,,,br,,bq,,bk,bp,,,,,,bp,,,,,,,,wq,bp,,,bp,wb,,,,,,,wp,,wr,,,,,bn,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.5041322314049587,-1,0
-10.325730407631964,8.144725168215968,99,0,0,62,,,,br,,bq,,bk,bp,,,,,,bp,,,,,,,,wq,bp,,,bp,wb,,,,,,,wp,bn,wr,,,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.512396694214876,-1,0
-10.415903803403989,8.088784466987809,99,0,0,63,,,,br,,bq,,bk,bp,,,,,,bp,,,,,,,,wq,bp,,,bp,wb,,,,,,,wp,bn,,wr,,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.5206611570247934,-1,0
-10.457635059489885,8.093869091676572,99,0,0,64,,,,br,,,,bk,bp,,,,,,bp,,,,,bq,,,wq,bp,,,bp,wb,,,,,,,wp,bn,,wr,,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.5289256198347108,-1,0
-10.57453066257617,8.02118163505604,99,0,0,65,,,,br,,,,bk,bp,,,,,wq,bp,,,,,bq,,,,bp,,,bp,wb,,,,,,,wp,bn,,wr,,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.5371900826446281,-1,0
-10.698460434250293,7.969194866564679,99,0,0,66,,,,br,,,,bk,,,,,,wq,bp,,,,,bq,,,,bp,bp,,bp,wb,,,,,,,wp,bn,,wr,,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.5454545454545454,-1,0
-10.68566857575023,7.9589009781357385,99,0,0,67,,,,br,,,,bk,,,,,,wq,bp,,,,,bq,,,,bp,bp,,bp,wb,,,,,,,wp,bn,,,wr,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.5537190082644629,-1,0
-10.676421568286697,7.960938382958569,99,0,0,68,,,,br,,bq,,bk,,,,,,wq,bp,,,,,,,,,bp,bp,,bp,wb,,,,,,,wp,bn,,,wr,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.5619834710743802,-1,0
-10.691671913995272,7.94504780534108,99,0,0,69,,,,br,,bq,,bk,,,wq,,,,bp,,,,,,,,,bp,bp,,bp,wb,,,,,,,wp,bn,,,wr,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.5702479338842975,-1,0
-10.780012861618012,7.901347963568225,99,0,0,70,,,,,br,bq,,bk,,,wq,,,,bp,,,,,,,,,bp,bp,,bp,wb,,,,,,,wp,bn,,,wr,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.5785123966942148,-1,0
-10.8092454210878,7.891466880342519,99,0,0,71,,,,,br,bq,,bk,,,wq,,,,bp,,,,,,,,,bp,bp,,bp,wb,,,,,,,wp,bn,,wr,,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.5867768595041323,-1,0
-10.871493000879854,7.862493279190253,99,0,0,72,,,,,br,,,bk,,,wq,,bq,,bp,,,,,,,,,bp,bp,,bp,wb,,,,,,,wp,bn,,wr,,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.5950413223140496,-1,0
-10.889187841530452,7.870876061042982,99,0,0,73,,,,,br,,,bk,,,,,bq,,bp,,,,,,,,,bp,wq,,bp,wb,,,,,,,wp,bn,,wr,,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.6033057851239669,-1,0
-10.874029808989375,7.885192998435074,99,0,0,74,,,,,,br,,bk,,,,,bq,,bp,,,,,,,,,bp,wq,,bp,wb,,,,,,,wp,bn,,wr,,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.6115702479338843,-1,0
-10.850832448843676,7.8846163696965625,99,0,0,75,,,,,,wr,,bk,,,,,bq,,bp,,,,,,,,,bp,wq,,bp,wb,,,,,,,wp,bn,,,,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.6198347107438017,-1,0
-10.772128440923542,7.912904061438438,99,0,0,76,,,,,,bq,,bk,,,,,,,bp,,,,,,,,,bp,wq,,bp,wb,,,,,,,wp,bn,,,,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.628099173553719,-1,0
-10.76851880960664,7.912688579908039,99,0,0,77,,,,,,bq,,bk,,,wq,,,,bp,,,,,,,,,bp,,,bp,wb,,,,,,,wp,bn,,,,,,,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.6363636363636364,-1,0
-10.652050834907877,7.972048488969401,99,0,0,78,,,,,,bq,,bk,,,wq,,,,bp,,,,,,,,,bp,,,bp,wb,,,,,,,wp,,,,,,,bn,,,,,wp,,,,,,,wp,wk,wp,,,,,,,,,1,0.6446280991735537,-1,0
-10.853390252639954,7.870900870735191,99,0,0,79,,,,,,bq,,bk,,,wq,,,,bp,,,,,,,,,bp,,,bp,wb,,,,,,,wp,,,wp,,,,bn,,,,,wp,,,,,,,,wk,wp,,,,,,,,,1,0.6528925619834711,-1,0
-10.919946836232047,7.843938436020721,99,0,0,80,,,,,,bq,,bk,,,wq,,,,bp,,,,,,,,,bp,,,bp,wb,,,,,,,wp,bn,,wp,,,,,,,,,wp,,,,,,,,wk,wp,,,,,,,,,1,0.6611570247933884,-1,0
-10.95109722620106,7.82475915388307,99,0,0,81,,,,,,bq,,bk,,,,wq,,,bp,,,,,,,,,bp,,,bp,wb,,,,,,,wp,bn,,wp,,,,,,,,,wp,,,,,,,,wk,wp,,,,,,,,,1,0.6694214876033058,-1,0
-10.94933788194418,7.809960775028318,99,0,0,82,,,,,,bq,,bk,,,,wq,,,bp,,,,,,,,,bp,,,bp,wb,,bn,,,,,wp,,,wp,,,,,,,,,wp,,,,,,,,wk,wp,,,,,,,,,1,0.6776859504132231,-1,0
-10.939336609698637,7.802779580445459,99,0,0,83,,,,,,bq,,bk,,,,,,,bp,,,,,,wq,,,bp,,,bp,wb,,bn,,,,,wp,,,wp,,,,,,,,,wp,,,,,,,,wk,wp,,,,,,,,,1,0.6859504132231405,-1,0
-10.950323025350167,7.825451014860307,99,0,0,84,,,,,,bq,,bk,,,,,,,bp,,,,,,wq,,,bp,,,bp,wb,,,,,,,wp,bn,,wp,,,,,,,,,wp,,,,,,,,wk,wp,,,,,,,,,1,0.6942148760330579,-1,0
-10.93800390301578,7.864685554713548,99,0,0,85,,,,,,bq,,bk,,,,,,,bp,,,,,,,,wq,bp,,,bp,wb,,,,,,,wp,bn,,wp,,,,,,,,,wp,,,,,,,,wk,wp,,,,,,,,,1,0.7024793388429752,-1,0
-11.120889982984455,7.824285106212185,99,0,0,86,,,,,,,,bk,,,,,bq,,bp,,,,,,,,wq,bp,,,bp,wb,,,,,,,wp,bn,,wp,,,,,,,,,wp,,,,,,,,wk,wp,,,,,,,,,1,0.7107438016528925,-1,0
-11.45625052099106,7.744173292778799,99,0,0,87,,,,,,,,bk,,,,,bq,,bp,,,,,,,,wq,bp,,,bp,,,,,,,,wp,bn,wb,wp,,,,,,,,,wp,,,,,,,,wk,wp,,,,,,,,,1,0.71900826446281,-1,0
-11.734189353090095,7.670314175555267,99,0,0,88,,,,,,,bk,,,,,,bq,,bp,,,,,,,,wq,bp,,,bp,,,,,,,,wp,bn,wb,wp,,,,,,,,,wp,,,,,,,,wk,wp,,,,,,,,,1,0.7272727272727273,-1,0
-12.045121856468969,7.6056810989298125,99,0,0,89,,,,,,,bk,,,,,,bq,,bp,,,,,,,,wq,bp,,,bp,,,,,,,,wp,bn,wb,wp,,wp,,,,,,,wp,,,,,,,,wk,,,,,,,,,,1,0.7355371900826446,-1,0
-12.108746161116834,7.5938313896582015,99,0,0,90,,,,,,bk,,,,,,,bq,,bp,,,,,,,,wq,bp,,,bp,,,,,,,,wp,bn,wb,wp,,wp,,,,,,,wp,,,,,,,,wk,,,,,,,,,,1,0.743801652892562,-1,0
-12.272401370911119,7.541338768203402,99,0,0,91,,,,,,bk,,,,,,,bq,,bp,,,,,,,,wq,bp,,,bp,,,,,,,,wp,bn,wb,wp,,wp,,,,,,,wp,wk,,,,,,,,,,,,,,,,,1,0.7520661157024794,-1,0
-12.347107598935903,7.518216561345415,99,0,0,92,,,,,,bk,,,,,,bq,,,bp,,,,,,,,wq,bp,,,bp,,,,,,,,wp,bn,wb,wp,,wp,,,,,,,wp,wk,,,,,,,,,,,,,,,,,1,0.7603305785123967,-1,0
-12.433908276917391,7.472552618032524,99,0,0,93,,,,,,bk,,,,,,bq,,,bp,,,,,,,,,bp,,,bp,,,,,,,,wp,bn,wb,wp,wq,wp,,,,,,,wp,wk,,,,,,,,,,,,,,,,,1,0.768595041322314,-1,0
-12.438614862782769,7.455679629673175,99,0,0,94,,,,,,bk,,,,,,,,,bp,,,,,,,,,bp,,,bp,,,,,,,,wp,bn,wb,wp,bq,wp,,,,,,,wp,wk,,,,,,,,,,,,,,,,,1,0.7768595041322314,-1,0
-12.4906967254547,7.406894112008863,99,0,0,95,,,,,,bk,,,,,,,,,bp,,,,,,,,,bp,,,bp,,,,,,,,wp,bn,wb,wp,wk,wp,,,,,,,wp,,,,,,,,,,,,,,,,,,1,0.7851239669421488,-1,0
-12.561132318705011,7.3732851204018965,99,0,0,96,,,,,,,,,,,,,,bk,bp,,,,,,,,,bp,,,bp,,,,,,,,wp,bn,wb,wp,wk,wp,,,,,,,wp,,,,,,,,,,,,,,,,,,1,0.7933884297520661,-1,0
-12.719617904456696,7.3029172798897175,99,0,0,97,,,,,,,,,,,,,,bk,bp,,,,,,,,,bp,,,bp,,,wp,,,,,wp,bn,wb,,wk,wp,,,,,,,wp,,,,,,,,,,,,,,,,,,1,0.8016528925619835,-1,0
-12.739232851712414,7.282321674073975,99,0,0,98,,,,,,,,,,,,,,,bp,,,,,,,bk,,bp,,,bp,,,wp,,,,,wp,bn,wb,,wk,wp,,,,,,,wp,,,,,,,,,,,,,,,,,,1,0.8099173553719008,-1,0
-12.709590057335861,7.294556176948554,99,0,0,99,,,,,,,,,,,,,,,bp,,,,,,,bk,,bp,,,bp,,,wp,,,,,wp,bn,wb,wk,,wp,,,,,,,wp,,,,,,,,,,,,,,,,,,1,0.8181818181818182,-1,0
-12.794583513057772,7.26507465815435,99,0,0,100,,,,,,,,,,,,,,,bp,,,,,,,bk,,bp,,,bp,,,wp,,,,,wp,,wb,wk,,wp,,,,,,,wp,,,,,,bn,,,,,,,,,,,,1,0.8264462809917356,-1,0
-12.823615733002935,7.252026392691388,99,0,0,101,,,,,,,,,,,,,,,bp,,,,,,,bk,,bp,,,bp,,,wp,,,,,wp,,wb,,,wp,,,,,,wk,wp,,,,,,bn,,,,,,,,,,,,1,0.8347107438016529,-1,0
-12.74745653125058,7.2766711993012,99,0,0,102,,,,,,,,,,,,,,,bp,,,,,,,bk,,bp,,,bp,,,wp,,,,,wp,bn,wb,,,wp,,,,,,wk,wp,,,,,,,,,,,,,,,,,,1,0.8429752066115702,-1,0
-12.738242554331702,7.281654612039353,99,0,0,103,,,,,,,,,,,,,,,bp,,,,,,,bk,,bp,,,bp,,,wp,,,,,wp,bn,wb,,wk,wp,,,,,,,wp,,,,,,,,,,,,,,,,,,1,0.8512396694214877,-1,0
-12.776304614997917,7.258395875788105,99,0,0,104,,,,,,,,,,,,,,,bp,,,,,,,,,bp,,,bp,,bk,wp,,,,,wp,bn,wb,,wk,wp,,,,,,,wp,,,,,,,,,,,,,,,,,,1,0.859504132231405,-1,0
-12.925334507628712,7.158091498817621,99,0,0,105,,,,,,,,,,,,,,,bp,,,,,,,,,bp,,,bp,,bk,wp,,,,,wp,bn,,,wk,wp,,,,wb,,,wp,,,,,,,,,,,,,,,,,,1,0.8677685950413223,-1,0
-13.074650956766757,7.059694156506766,99,0,0,106,,,,,,,,,,,,,,,bp,,,,bn,,,,,bp,,,bp,,bk,wp,,,,,wp,,,,wk,wp,,,,wb,,,wp,,,,,,,,,,,,,,,,,,1,0.8760330578512396,-1,0
-13.162596680101265,7.002237749914854,99,0,0,107,,,,,,,,,,,,,,,bp,,,,bn,,,,,bp,,,bp,,bk,wp,,wk,,,wp,,,,,wp,,,,wb,,,wp,,,,,,,,,,,,,,,,,,1,0.8842975206611571,-1,0
-13.201541357801805,6.9864571209796145,99,0,0,108,,,,,,,,,,,,,bn,,bp,,,,,,,,,bp,,,bp,,bk,wp,,wk,,,wp,,,,,wp,,,,wb,,,wp,,,,,,,,,,,,,,,,,,1,0.8925619834710744,-1,0
-29.325866601746473,0.08886249615589255,99,0,0,109,,,,,,,,,,,,,bn,,bp,,,,,,,,,bp,,,bp,,bk,wp,,wk,,,wp,,,,wp,wp,,,,wb,,,,,,,,,,,,,,,,,,,,,1,0.9008264462809917,-1,0
-29.352748754547516,0.09979360240262461,99,0,0,110,,,,,,,,,,,,,bn,,bp,,,,,,,,,bp,,,bp,,,wp,,wk,,,wp,,,bk,wp,wp,,,,wb,,,,,,,,,,,,,,,,,,,,,1,0.9090909090909091,-1,0
-29.36249597358616,0.0914020100224245,99,0,0,111,,,,,,,,,,,,,bn,,bp,,,,,,,,,bp,,,bp,,,wp,,wk,,,wp,,,bk,wp,wp,,,,,,,,,,,,,wb,,,,,,,,,,,,1,0.9173553719008265,-1,0
-29.371806912737398,0.07831347074336957,99,0,0,112,,,,,,,,,,,,,bn,,bp,,,,,,,,,bp,,,bp,,,wp,,wk,,,wp,,,,wp,wp,,,,,bk,,,,,,,,wb,,,,,,,,,,,,1,0.9256198347107438,-1,0
-29.362998225685,0.09890637242672501,99,0,0,113,,,,,,,,,,,,,bn,,bp,,,,,,,,,bp,,,bp,,,wp,,wk,,,wp,,,,wp,wp,,,,,bk,,,,,,,,,,,,,,,wb,,,,,1,0.9338842975206612,-1,0
-29.33972228028777,0.11534503680597732,99,0,0,114,,,,,,,,,,,,,bn,,bp,,,,,,,,,bp,,,bp,,,wp,,wk,,,wp,,,bk,wp,wp,,,,,,,,,,,,,,,,,,,,wb,,,,,1,0.9421487603305785,-1,0
-29.326923083108973,0.1430205385935279,99,0,0,115,,,,,,,,,,,,,bn,,bp,,,,,,,wp,,bp,,,bp,,,,,wk,,,wp,,,bk,wp,wp,,,,,,,,,,,,,,,,,,,,wb,,,,,1,0.9504132231404959,-1,0
-29.278979958614705,0.17325366038872794,99,0,0,116,,,,,,,,,,,,,bn,,,,,,,,,bp,,bp,,,bp,,,,,wk,,,wp,,,bk,wp,wp,,,,,,,,,,,,,,,,,,,,wb,,,,,1,0.9586776859504132,-1,0
-29.209786633982255,0.2251367232055612,99,0,0,117,,,,,,,,,,,,,bn,,,,,,,,,bp,,wk,,,bp,,,,,,,,wp,,,bk,wp,wp,,,,,,,,,,,,,,,,,,,,wb,,,,,1,0.9669421487603306,-1,0
-29.166420391601044,0.2620935534691598,99,0,0,118,,,,,,,,,,,,,,,,,,,bn,,,bp,,wk,,,bp,,,,,,,,wp,,,bk,wp,wp,,,,,,,,,,,,,,,,,,,,wb,,,,,1,0.9752066115702479,-1,0
-29.159465181441508,0.29029908709014246,99,0,0,119,,,,,,,,,,,,,,,wk,,,,bn,,,bp,,,,,bp,,,,,,,,wp,,,bk,wp,wp,,,,,,,,,,,,,,,,,,,,wb,,,,,1,0.9834710743801653,-1,0
-29.154312215404797,0.3066140164625622,99,1,0,120,,,,,,,,,,,,,,,wk,,,,,,,bp,,,,,bp,,bn,,,,,,wp,,,bk,wp,wp,,,,,,,,,,,,,,,,,,,,wb,,,,,1,0.9917355371900827,-1,0
43.073927921202284,-10.419420562107533,100,1,0,0,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr,1,0,0,1
33.44926402841547,-24.712043145520276,100,0,0,1,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr,1,0.014705882352941176,6,1
28.96408753083525,-24.94728224199613,100,0,0,2,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,,bp,bp,,,,,,,,,,,,,,bp,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr,1,0.029411764705882353,7,1
27.950330196215333,-20.749831501407538,100,0,0,3,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,,bp,bp,,,,,,,,,,,,,,bp,,,,,,wp,,,,,,,,,,wn,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr,1,0.04411764705882353,5,1
24.972432703418868,-21.04233325150604,100,0,0,4,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,,bp,bp,,,,,,bn,,,,,,,,bp,,,,,,wp,,,,,,,,,,wn,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr,1,0.058823529411764705,-1,0
23.049888815524252,-20.798248534295357,100,0,0,5,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,,bp,bp,,,,,,bn,,,,,,,,bp,,,,,wp,wp,,,,,,,,,,wn,,,wp,wp,,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr,1,0.07352941176470588,-1,0
21.087141081361274,-22.12681387945543,100,0,0,6,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,,wp,wp,,,,,,,,,,wn,,,wp,wp,,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr,1,0.08823529411764706,-1,0
20.46059045011773,-22.185835633723215,100,0,0,7,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,,wp,wp,,,,,,,,,wp,wn,,,wp,wp,,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr,1,0.10294117647058823,-1,0
18.557910646365396,-22.7858080040999,100,0,0,8,br,bn,bb,bq,bk,,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,bb,wp,wp,,,,,,,,,wp,wn,,,wp,wp,,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr,1,0.11764705882352941,-1,0
18.356502743515104,-22.882769771246792,100,0,0,9,br,bn,bb,bq,bk,,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,bb,wp,wp,,,,,,,,,wp,wn,,,wp,wp,,wb,,wp,wp,wp,wr,wn,,wq,wk,wb,,wr,1,0.1323529411764706,-1,0
18.31524461732219,-22.822080341613606,100,0,0,10,br,bn,bb,bq,bk,,,br,,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,bp,,,,,bp,,,,bb,wp,wp,,,,,,,,,wp,wn,,,wp,wp,,wb,,wp,wp,wp,wr,wn,,wq,wk,wb,,wr,1,0.14705882352941177,-1,0
18.224893817213424,-22.870773196354634,100,0,0,11,br,bn,bb,bq,bk,,,br,,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,bp,,,,,bp,,,,wb,wp,wp,,,,,,,,,wp,wn,,,wp,wp,,,,wp,wp,wp,wr,wn,,wq,wk,wb,,wr,1,0.16176470588235295,-1,0
18.141683733525877,-22.92310771972393,100,0,0,12,br,bn,bb,bq,bk,,,br,,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,bp,wp,wp,,,,,,,,,wp,wn,,,wp,wp,,,,wp,wp,wp,wr,wn,,wq,wk,wb,,wr,1,0.17647058823529413,-1,0
17.916761199536055,-22.932325677496703,100,0,0,13,br,bn,bb,bq,bk,,,br,,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,bp,wp,wp,,,,,,wq,,,wp,wn,,,wp,wp,,,,wp,wp,wp,wr,wn,,,wk,wb,,wr,1,0.19117647058823528,-1,0
17.6878795543473,-22.949182478144913,100,0,0,14,br,bn,bb,,bk,,,br,,bp,bp,bp,bq,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,bp,wp,wp,,,,,,wq,,,wp,wn,,,wp,wp,,,,wp,wp,wp,wr,wn,,,wk,wb,,wr,1,0.20588235294117646,-1,0
17.504850603614468,-22.98788034982613,100,0,0,15,br,bn,bb,,bk,,,br,,bp,bp,bp,bq,,bp,bp,,,,,bp,bn,,,,,wp,,,bp,,,,bp,,wp,,,,,,wq,,,wp,wn,,,wp,wp,,,,wp,wp,wp,wr,wn,,,wk,wb,,wr,1,0.22058823529411764,-1,0
17.37231818910183,-22.995041325294004,100,0,0,16,br,,bb,,bk,,,br,,bp,bp,bp,bq,,bp,bp,,,bn,,bp,bn,,,,,wp,,,bp,,,,bp,,wp,,,,,,wq,,,wp,wn,,,wp,wp,,,,wp,wp,wp,wr,wn,,,wk,wb,,wr,1,0.23529411764705882,-1,0
17.267225369503215,-22.996065006453318,100,0,0,17,br,,bb,,bk,,,br,,bp,bp,bp,bq,,bp,bp,,,bn,,bp,bn,,,,wb,wp,,,bp,,,,bp,,wp,,,,,,wq,,,wp,wn,,,wp,wp,,,,wp,wp,wp,wr,wn,,,wk,,,wr,1,0.25,-1,0
17.185710777424276,-22.993023591795453,100,0,0,18,br,,bb,,bk,,,br,,bp,bp,bp,bq,,bp,bp,,,bn,,bp,,,,,wb,wp,bn,,bp,,,,bp,,wp,,,,,,wq,,,wp,wn,,,wp,wp,,,,wp,wp,wp,wr,wn,,,wk,,,wr,1,0.2647058823529412,-1,0
16.95219537923865,-22.933642775435928,100,0,0,19,br,,bb,,bk,,,br,,bp,bp,bp,bq,,bp,bp,,,bn,,bp,,,,,wb,wp,bn,,bp,,,,bp,,wp,,,,,,wq,,,wp,wn,,,wp,wp,,,,wp,wp,wp,wr,wn,,,,wr,wk,,1,0.27941176470588236,-1,0
-2.0215651463677964,-18.23014924667032,100,0,0,20,br,,bb,,,br,bk,,,bp,bp,bp,bq,,bp,bp,,,bn,,bp,,,,,wb,wp,bn,,bp,,,,bp,,wp,,,,,,wq,,,wp,wn,,,wp,wp,,,,wp,wp,wp,wr,wn,,,,wr,wk,,1,0.29411764705882354,-1,0
-2.0731100079507767,-18.19373917388378,100,0,0,21,br,,bb,,,br,bk,,,bp,bp,bp,bq,,bp,bp,,,bn,,bp,,,,,wb,wp,bn,,bp,,,,bp,,wp,,,,,,wq,,,wp,wn,,,wp,wp,,wn,,wp,wp,wp,wr,,,,,wr,wk,,1,0.3088235294117647,-1,0
-2.126297084079372,-18.152099662732947,100,0,0,22,br,,bb,,,br,bk,,,bp,bp,,bq,,bp,bp,,,bn,bp,bp,,,,,wb,wp,bn,,bp,,,,bp,,wp,,,,,,wq,,,wp,wn,,,wp,wp,,wn,,wp,wp,wp,wr,,,,,wr,wk,,1,0.3235294117647059,-1,0
-2.121667625861227,-18.15556925139198,100,0,0,23,br,,bb,,,br,bk,,,bp,bp,,bq,,bp,bp,,,bn,wp,bp,,,,,wb,,bn,,bp,,,,bp,,wp,,,,,,wq,,,wp,wn,,,wp,wp,,wn,,wp,wp,wp,wr,,,,,wr,wk,,1,0.3382352941176471,-1,0
-2.155417123630545,-18.125957916523895,100,0,0,24,br,,bb,,,br,bk,,,bp,,,bq,,bp,bp,,,bn,bp,bp,,,,,wb,,bn,,bp,,,,bp,,wp,,,,,,wq,,,wp,wn,,,wp,wp,,wn,,wp,wp,wp,wr,,,,,wr,wk,,1,0.35294117647058826,-1,0
-2.251650315952842,-18.047247712814276,100,0,0,25,br,,bb,,,br,bk,,,bp,,,bq,,bp,bp,,,bn,bp,bp,,,,,wb,,bn,,bp,,,wp,bp,,wp,,,,,,wq,,,wp,wn,,,,wp,,wn,,wp,wp,wp,wr,,,,,wr,wk,,1,0.36764705882352944,-1,0
-2.346502579904795,-18.000125496310762,100,0,0,26,br,,,,,br,bk,,,bp,,bb,bq,,bp,bp,,,bn,bp,bp,,,,,wb,,bn,,bp,,,wp,bp,,wp,,,,,,wq,,,wp,wn,,,,wp,,wn,,wp,wp,wp,wr,,,,,wr,wk,,1,0.38235294117647056,-1,0
-2.4319557542695125,-17.976209809659984,100,0,0,27,br,,,,,br,bk,,,bp,,bb,bq,,bp,bp,,,bn,bp,bp,,,,,wb,,bn,,bp,,,wp,bp,,wp,,,,,,,,wq,wp,wn,,,,wp,,wn,,wp,wp,wp,wr,,,,,wr,wk,,1,0.39705882352941174,-1,0
-2.6179609374483572,-17.93522028624009,100,0,0,28,br,,,,,br,,bk,,bp,,bb,bq,,bp,bp,,,bn,bp,bp,,,,,wb,,bn,,bp,,,wp,bp,,wp,,,,,,,,wq,wp,wn,,,,wp,,wn,,wp,wp,wp,wr,,,,,wr,wk,,1,0.4117647058823529,-1,0
-2.7191386351388895,-17.863507064252243,100,0,0,29,br,,,,,br,,bk,,bp,,bb,bq,,bp,bp,,,bn,bp,bp,,,,,wb,,bn,,bp,,,wp,bp,,wp,,,,,,,,wq,wp,wn,,,,wp,,wn,,wp,wp,wp,wr,,,,wr,,wk,,1,0.4264705882352941,-1,0
-2.845808536447457,-17.78891535063268,100,0,0,30,br,,,bn,,br,,bk,,bp,,bb,bq,,bp,bp,,,,bp,bp,,,,,wb,,bn,,bp,,,wp,bp,,wp,,,,,,,,wq,wp,wn,,,,wp,,wn,,wp,wp,wp,wr,,,,wr,,wk,,1,0.4411764705882353,-1,0
-2.9290743625737727,-17.706795931793774,100,0,0,31,br,,,bn,,br,,bk,,bp,,bb,bq,,bp,bp,,,,bp,bp,,,,,wb,,bn,,bp,,,wp,bp,,wp,wp,,,,,,,wq,,wn,,,,wp,,wn,,wp,wp,wp,wr,,,,wr,,wk,,1,0.45588235294117646,-1,0
-3.0283947695582567,-17.615266005889058,100,0,0,32,br,,,bn,,br,,bk,,bp,,bb,bq,,bp,bp,,,,bp,bp,,,,,wb,,,,bp,,,wp,bp,,wp,wp,bn,,,,,,wq,,wn,,,,wp,,wn,,wp,wp,wp,wr,,,,wr,,wk,,1,0.47058823529411764,-1,0
-3.100553477991216,-17.541957691718007,100,0,0,33,br,,,bn,,br,,bk,,bp,,bb,bq,,bp,bp,,,,bp,bp,,,,,wb,,,,bp,,,wp,bp,,wp,wp,bn,,,,,,,,wn,,,,wp,,wn,,wp,wp,wp,wr,,,,wr,wq,wk,,1,0.4852941176470588,-1,0
-3.1834168363981346,-17.485731478911788,100,0,0,34,br,,,bn,,br,,bk,,bp,,bb,bq,,bp,bp,,,,bp,bp,,,,,wb,,,,,,,wp,bp,,wp,bp,bn,,,,,,,,wn,,,,wp,,wn,,wp,wp,wp,wr,,,,wr,wq,wk,,1,0.5,-1,0
