,0,1
0,11.379613,-10.97535
1,-13.304658,7.5722804
2,4.9130626,18.031822
3,-10.207873,0.13268246
4,9.098114,-6.7052627
5,12.072798,18.146332
6,17.720629,4.8186655
7,-3.3042147,1.7601277
8,13.165746,1.282972
9,3.0732613,17.80277
10,1.5687845,2.274899
11,-0.2613885,2.9038448
12,1.7113127,12.80916
13,-0.076363444,3.0702338
14,1.732829,12.610744
15,-0.146425,3.1882153
16,1.6978085,3.6402426
17,1.5857615,3.200532
18,1.7500486,12.461583
19,0.11213967,2.8486092
20,2.7394097,3.1728573
21,0.5383151,2.7954128
22,1.9706137,2.8865604
23,3.1591733,2.3366437
24,2.3957355,3.1391644
25,3.4658623,2.2608724
26,2.3538938,2.2437892
27,3.8094752,2.2752419
28,2.3369086,2.1085737
29,0.90143317,2.7795107
30,2.3997338,2.1194901
31,3.0996501,2.7942815
32,2.4309576,2.0994873
33,3.1684039,2.6902697
34,2.443736,2.095875
35,3.243653,2.7243323
36,2.6081088,2.267137
37,3.1848865,2.6464665
38,2.76632,2.284535
39,3.1839402,2.8331416
40,2.7354593,2.1737404
41,0.825924,2.7321968
42,2.7391012,2.230529
43,0.824413,2.760064
44,2.7558699,2.222415
45,0.80786556,2.8018768
46,2.735414,2.2781024
47,0.9095688,2.7690892
48,2.7352097,2.3042939
49,0.9535061,2.7674518
50,2.7156188,2.2987816
51,1.0716864,2.7817976
52,2.7706523,2.3346462
53,1.695102,3.0752406
54,2.1312346,2.9493499
55,1.2800119,2.7894537
56,2.195464,3.1307251
57,1.4751318,2.8090045
58,2.928547,2.8440003
59,1.4244584,2.8995197
60,2.391143,3.5411448
61,1.4703137,2.9041722
62,3.0620294,3.0154512
63,2.2006845,2.3142147
64,3.0189035,3.0038917
65,1.6212637,2.930979
66,3.0794823,2.9944813
67,1.5638902,2.9163241
68,3.07449,3.0541642
69,1.5381026,2.921295
70,3.090972,2.9841354
71,1.5878749,2.925834
72,3.1320176,3.039914
73,1.5697616,2.9537604
74,3.1389697,3.0298066
75,1.712598,3.0228667
76,3.1651614,3.0221868
77,1.7240334,2.9743662
78,3.1805122,3.0573182
79,1.7708997,2.9913747
80,3.188244,3.020899
81,2.1162784,3.0940986
82,3.225991,2.7839885
83,2.2757585,3.216985
