,0,1
0,25.4012,8.154699
1,26.981703,4.591888
2,-16.004726,6.208909
3,20.096933,-5.100755
4,-9.577199,-2.9615142
5,8.134725,23.665094
6,11.473544,13.471427
7,10.813399,12.275093
8,8.374557,10.910358
9,13.908906,13.931712
10,7.0954857,6.348592
11,7.6800127,8.332834
12,8.842549,10.667424
13,7.6504664,8.158753
14,8.799043,10.456715
15,7.711639,8.098275
16,6.1838264,7.054439
17,6.594746,7.256005
18,8.726064,10.237331
19,7.556933,8.107201
20,6.258095,6.20605
21,7.337951,8.015447
22,8.575448,10.141306
23,7.3937097,7.831573
24,6.1987295,6.671899
25,1.6909562,2.0374477
26,4.797962,8.231879
27,1.6839644,2.236596
28,4.709411,8.266091
29,7.2437344,7.751164
30,4.6848083,8.256767
31,4.9876018,6.7998343
32,4.676755,8.267546
33,0.63085246,2.041788
34,4.672932,8.254524
35,0.61337113,2.0677438
36,4.5033174,7.9768867
37,0.63697,2.0838492
38,4.499248,7.8836074
39,4.9010205,6.773787
40,4.482465,7.939529
41,7.247312,7.7155676
42,4.46399,7.927335
43,7.278264,7.7160573
44,4.464971,7.9257617
45,7.260832,7.71861
46,4.4966335,7.9400644
47,7.197099,7.673876
48,4.4543247,7.8713107
49,7.1583886,7.6405864
50,4.4935646,7.812658
51,7.002006,7.5891047
52,4.516387,7.661163
53,6.5778913,7.0897136
54,5.8059115,7.206116
55,6.8142605,7.476543
56,6.0255456,6.908019
57,6.686797,7.385656
58,4.497519,7.3733106
59,6.7589803,7.3281217
60,5.5701275,6.480561
61,6.763903,7.323722
62,4.477035,7.2192273
63,7.1531744,6.878688
64,4.497401,7.237222
65,6.6877084,7.1940746
66,4.477645,7.2837353
67,6.732475,7.311647
68,4.473629,7.2300706
69,6.739385,7.3209696
70,4.4431596,7.1878543
71,6.7379003,7.2579694
72,4.4881816,7.2000656
73,6.7466164,7.2595425
74,4.4582105,7.1635966
75,6.68933,7.18332
76,4.5660543,6.984556
77,6.7232304,7.138922
78,4.5818458,6.9308333
79,6.550317,6.991178
80,4.6950817,6.9190936
81,6.4229603,6.7777696
82,4.676643,7.0204554
83,6.3061757,6.602732
84,4.74444,6.863489
85,6.361236,6.707481
86,4.698699,6.820152
87,6.153157,6.21907
88,4.85817,6.648604
89,6.041753,6.4065623
90,4.8663616,6.615794
91,5.356748,6.5896387
92,5.7152805,6.0859356
93,2.585851,2.18911
94,5.7617645,6.1065288
95,5.3962,6.1688237
96,4.2900524,5.67008
97,4.7362905,6.1143484
98,3.4426532,5.0275874
99,2.4431703,3.3981915
100,3.0788,4.874218
101,2.337579,3.2749703
102,3.0630662,4.841103
103,2.4640725,2.3890672
104,0.6621916,2.07137
105,2.1019902,3.4509022
106,2.8139296,6.315127
107,2.0686157,3.447615
108,2.8428917,6.3323
109,2.1564326,3.5243747
110,2.7815516,6.252051
111,2.1920905,3.5001888
112,2.7933078,6.3071547
113,1.5941217,2.8707998
114,2.968228,6.1020784
115,2.1705835,3.5905638
116,2.790341,6.2888527
117,2.1981573,3.7339442
118,2.778875,6.287227
119,2.0791416,3.4740345
120,2.904785,6.201247
121,2.0140364,3.2829912
122,3.8398595,5.7088056
123,2.3265584,3.5572262
124,2.807894,6.3239546
125,2.1985586,3.4434047
126,2.8897662,5.9868193
127,2.1773238,2.8835914
128,3.0172548,5.999558
129,2.0055382,2.4901083
130,3.5854928,5.8889546
131,2.0082922,2.6018333
132,3.119556,4.8706822
133,25.450068,8.105812
134,-19.175386,6.7935843
135,-15.871743,6.3473787
136,20.095104,-5.097706
137,-15.016867,6.8880973
138,0.0116636995,23.871735
139,6.0681863,26.403067
140,-12.151579,8.570991
141,7.5999064,10.830779
142,-7.8245196,16.581558
143,7.375693,10.681247
144,8.464201,9.279388
145,7.385145,10.638259
146,8.380886,9.225391
147,7.1660395,9.941069
148,8.275121,9.159863
149,6.9553456,9.732384
150,7.0533514,7.5297933
151,6.799769,9.7185755
152,7.757072,8.90677
153,6.711674,9.635218
154,7.569055,8.780376
155,6.6495433,9.604724
156,7.507853,8.75271
157,6.5243444,6.8722744
158,7.4723577,8.723262
159,6.452675,6.745392
160,7.477755,8.806945
161,6.199126,9.661112
162,7.4351783,8.813716
163,6.1695704,9.672749
164,6.6351676,7.583861
165,6.7618494,6.5214953
166,6.6202326,7.530609
167,6.0218987,9.826752
168,7.1392193,8.803687
169,6.050709,9.916442
170,7.1190763,8.833527
171,6.025207,9.962482
172,6.0377164,6.7789774
