,0,1
0,29.03067,6.0107784
1,29.006155,5.9954696
2,28.474543,5.6349545
3,28.196741,5.981285
4,28.038712,5.593332
5,28.056242,6.0123034
6,27.93405,6.1063495
7,27.96107,6.0890007
8,12.075221,6.320988
9,12.050551,6.3108306
10,12.019027,6.3099833
11,11.884456,6.4527392
12,11.99941,6.3049865
13,11.845613,6.2848043
14,11.633525,6.04578
15,11.812924,6.249983
16,11.829091,6.258482
17,11.53162,6.21732
18,11.5950775,6.198993
19,11.586174,6.178844
20,11.497069,6.15493
21,11.302261,6.1046124
22,10.663821,5.9199133
23,10.798352,5.9747624
24,9.2471,5.5626836
25,8.164159,5.357398
26,7.6492767,5.01721
27,7.6530633,4.996411
28,7.992764,5.2009115
29,7.6196012,4.9992003
30,7.5227003,5.0398026
31,7.585212,5.059458
32,7.6323752,5.0213556
33,7.434272,4.8990326
34,7.7413235,5.21893
35,7.3677096,4.7801857
36,7.0821915,4.5159354
37,7.1022835,4.560497
38,7.0652294,4.5219417
39,6.9373765,4.3958273
40,6.9243655,4.393138
41,6.8533444,4.328695
42,6.7504444,4.2339835
43,6.746954,4.273083
44,6.5685806,4.146617
45,6.5773087,4.1543922
46,6.438897,4.0610704
47,4.375265,2.7340324
48,2.627457,1.8908534
49,2.6673317,1.9112211
50,2.4091694,1.9198601
51,2.6016257,1.8480892
52,2.6503205,1.77643
53,2.5918236,1.8070661
54,2.272066,1.7711986
55,2.3894002,1.8717465
56,2.2731328,1.8507107
57,2.2305202,1.8450856
58,2.2619684,1.8912103
59,2.1553693,1.9244787
60,2.1905472,1.8687905
61,2.2044382,1.90156
62,2.1332152,1.9103066
63,2.1211102,1.9005153
64,2.1629539,1.8965224
65,2.1322992,1.9071742
66,2.1303067,1.895697
67,2.080237,1.9297751
68,2.0905411,1.915937
69,2.0887341,1.9237963
70,2.1466277,1.8909911
71,2.1248462,1.8959788
72,2.1425302,1.8831047
73,2.0303621,1.9498594
74,2.0595503,1.9412997
75,2.0202346,1.9536173
76,2.0560586,1.9481149
77,1.938145,2.0113204
78,1.9676415,2.0044384
79,1.9425821,1.9986497
80,1.9508352,1.9930998
81,1.8925407,1.989787
82,1.9227194,2.0160174
83,1.9888337,1.9791621
84,1.9281098,2.0259519
85,1.9046286,2.0263314
86,1.8973188,2.023794
87,1.8898941,2.0329797
88,1.791555,2.104227
89,1.9008374,2.0354023
90,1.8346019,2.0791066
91,1.8330203,2.0745463
92,1.6106831,2.283646
93,1.6948665,2.1607378
94,0.061029993,3.430173
95,1.6027527,2.2293715
96,1.4867572,2.2978568
97,1.3085628,2.4089663
98,1.2552134,2.442217
99,0.8898204,2.6690483
100,0.49878365,2.931285
101,0.37072018,3.0261009
102,0.27161732,3.0999181
103,0.37097588,3.0105934
104,0.22407351,3.1382172
105,0.17295328,3.1329994
106,-0.051518213,3.5009675
107,0.13462634,3.1783752
108,0.12857553,3.1748865
109,0.20530784,3.0944746
110,-0.055283442,3.3707151
111,0.16823646,3.1399686
112,0.10389717,3.1603377
113,0.15961467,3.1547482
114,0.18608005,3.1292317
115,0.15087542,3.196183
116,0.14906727,3.160279
117,-0.054353584,3.3621147
118,0.12940854,3.1912365
119,0.10451438,3.22916
120,-0.14014286,3.5313387
121,0.12894832,3.207843
122,0.16078614,3.2116506
123,0.14255595,3.1269429
124,0.12036043,3.2097924
125,0.055273335,3.3042178
126,0.0071675926,3.4213595
127,-0.7693993,4.9972258
128,-0.7732077,5.012926
129,-0.7090454,4.9932985
130,-0.67387027,4.809828
131,0.13487788,3.2543592
132,-0.43227217,4.112785
133,29.051796,6.0337257
134,28.914665,5.911235
135,28.905859,5.980342
136,28.25612,5.897799
137,28.224281,5.7779694
138,28.072824,6.155624
139,27.970184,6.071966
140,27.91415,6.1367903
141,12.05498,6.312687
142,12.086374,6.3192596
143,12.037648,6.3112454
144,12.067984,6.3147044
145,11.951488,6.290339
146,11.882819,6.282146
147,11.836468,6.25677
148,11.799402,6.247014
149,11.781575,6.2747574
150,11.615689,6.213924
151,11.581717,6.212795
152,11.570245,6.2147627
153,11.539578,6.197333
154,11.536662,6.1978164
155,11.543772,6.2027574
156,3.9113288,2.4773984
157,3.9491777,2.4802067
158,3.9131446,2.4974952
159,3.8568747,2.4561687
160,3.8813436,2.4559448
161,3.8261678,2.4688601
162,3.8174207,2.482715
163,3.7483408,2.4078858
164,3.9712958,2.5774634
165,3.7759345,2.3881056
166,3.7742677,2.3352835
167,3.7550366,2.4640803
168,3.7953103,2.3972476
169,3.769181,2.373403
170,3.7441876,2.385719
171,3.7485876,2.3754854
172,3.545301,2.4371884
173,3.7306883,2.2982097
174,3.7348082,2.2998567
175,3.736141,2.3134046
176,3.7158058,2.3153226
177,3.6853583,2.2406766
178,3.6911604,2.246602
179,3.72424,2.3107615
180,3.7175877,2.313312
181,3.723081,2.3165061
