,0,1
0,-48.336666,25.754839
1,-48.227493,25.362047
2,-48.132626,25.112665
3,-48.247364,24.900284
4,-48.358658,24.75817
5,-48.39725,24.722271
6,-48.415585,24.652786
7,-48.458042,24.667496
8,-20.189465,8.923056
9,-20.19014,8.923881
10,-20.16398,8.899352
11,-20.1221,8.859851
12,-20.119068,8.857638
13,-20.063173,8.806864
14,-19.972748,8.726705
15,-19.839336,8.613637
16,-19.774868,8.559955
17,-19.680584,8.479627
18,-19.652225,8.45932
19,-19.481148,8.324966
20,-19.372374,8.239787
21,-18.86327,7.831114
22,-18.325752,7.403848
23,-17.869701,7.0423265
24,-17.843891,7.0220447
25,-17.759079,6.9548836
26,-17.65417,6.8725166
27,-17.609163,6.8372564
28,-17.623035,6.849076
29,-17.57725,6.811837
30,-17.577923,6.8122725
31,-17.579975,6.8138256
32,-17.584845,6.819526
33,-17.571726,6.80723
34,-17.55716,6.7954235
35,-17.515991,6.7628274
36,-17.50288,6.7526402
37,-17.493126,6.746135
38,-17.477062,6.7324243
39,-17.477747,6.732489
40,-17.469112,6.725616
41,-17.449865,6.7105875
42,-17.418457,6.6857777
43,-17.413609,6.6820974
44,-17.380886,6.6564837
45,-17.373575,6.6511555
46,-17.324446,6.6129265
47,-17.288502,6.585111
48,-17.2422,6.549229
49,-17.176807,6.500896
50,-17.13526,6.46675
51,-17.132322,6.4637604
52,-17.091923,6.430275
53,-17.075983,6.4197464
54,-17.073814,6.4181
55,-17.05358,6.4023495
56,-17.053246,6.402099
57,-17.032547,6.3860474
58,-17.022474,6.3781924
59,-16.99467,6.3566732
60,-16.948757,6.321113
61,-16.959202,6.329136
62,-16.936567,6.3115087
63,-16.907654,6.289062
64,-16.911068,6.291688
65,-16.896975,6.280786
66,-16.903439,6.285796
67,-16.896399,6.2803574
68,-16.882036,6.2692275
69,-16.887709,6.273633
70,-16.875862,6.262766
71,-16.869986,6.259127
72,-16.871765,6.2610626
73,-16.861738,6.253306
74,-16.828745,6.2282023
75,-16.834044,6.232032
76,-16.804562,6.2093167
77,-16.804632,6.209397
78,-16.782793,6.1926465
79,-16.7782,6.189047
80,-16.755787,6.1717353
81,-16.758541,6.173627
82,-16.747965,6.165616
83,-16.751846,6.168674
84,-16.74025,6.159487
85,-16.73995,6.158722
86,-16.743248,6.161946
87,-16.737377,6.1575484
88,-16.732082,6.153693
89,-16.725412,6.1486053
90,-16.721762,6.1461105
91,-16.73003,6.1525283
92,-16.69072,6.1221404
93,-16.714617,6.140191
94,-16.689196,6.122463
95,-16.686565,6.1196594
96,-16.659325,6.097861
97,-16.61906,6.0694237
98,-16.586538,6.040895
99,-16.569933,6.028533
100,-16.560621,6.021167
101,-16.526402,5.994914
102,-16.498966,5.973111
103,-16.486568,5.9637623
104,-16.476889,5.9563293
105,-16.477743,5.950152
106,-16.473566,5.9534607
107,-16.470274,5.950452
108,-16.468634,5.9494047
109,-16.471163,5.9515567
110,-16.475256,5.954698
111,-16.463518,5.9464235
112,-16.47404,5.9539323
113,-16.470194,5.953321
114,-16.468468,5.9499288
115,-16.466665,5.9485836
116,-16.468397,5.949336
117,-16.467178,5.9483852
118,-16.469706,5.9517446
119,-16.468397,5.9488354
120,-16.469238,5.9497776
121,-16.45499,5.937425
122,-16.469742,5.9498315
123,-16.468546,5.9493775
124,-16.467188,5.9485598
125,-16.45838,5.940166
126,-16.47194,5.9520845
127,-16.46919,5.9500275
128,-16.4688,5.949697
129,-16.472925,5.953276
