,0,1
0,-7.9441667,-25.644403
1,-9.608876,-27.709219
2,-9.718236,-27.8173
3,-9.770445,-27.746656
4,-9.891667,-27.679596
5,-9.935352,-27.60716
6,-9.980912,-27.531874
7,-9.987115,-27.496485
8,5.3825192,-13.33555
9,5.3883796,-13.329178
10,5.392917,-13.323367
11,5.438871,-13.2763405
12,5.446651,-13.265748
13,5.529567,-13.174385
14,5.604332,-13.092059
15,5.827885,-12.793694
16,5.8811984,-12.753683
17,6.1683264,-12.39411
18,6.2339473,-12.30923
19,6.6281137,-11.80626
20,6.6470237,-11.781315
21,6.8054028,-11.581179
22,6.809344,-11.575969
23,7.0594525,-11.259014
24,7.0788746,-11.234131
25,7.1516943,-11.141826
26,7.23662,-11.034706
27,7.26312,-11.000944
28,7.2761664,-10.985131
29,7.310886,-10.9418335
30,7.2970057,-10.958523
31,7.3020177,-10.950169
32,7.3188252,-10.930641
33,7.3184023,-10.931085
34,7.3596945,-10.878589
35,7.3621874,-10.875365
36,7.3820424,-10.850126
37,7.3867955,-10.844109
38,7.418499,-10.804437
39,7.431018,-10.787888
40,7.422445,-10.798893
41,7.438817,-10.77802
42,7.4710255,-10.73723
43,7.4767137,-10.730064
44,7.505946,-10.692899
45,7.543027,-10.645808
46,7.604389,-10.568012
47,7.646631,-10.514389
48,7.7016315,-10.44466
49,7.7298417,-10.408668
50,7.779895,-10.344976
51,7.819482,-10.294978
52,7.833538,-10.27703
53,7.8538227,-10.251679
54,7.8535895,-10.251821
55,7.8764634,-10.222811
56,7.88943,-10.206549
57,7.87414,-10.225672
58,7.9071198,-10.183649
59,7.9348993,-10.148944
60,7.954599,-10.124109
61,7.978632,-10.093539
62,7.988047,-10.082122
63,8.0179825,-10.04497
64,7.993123,-10.076204
65,8.027659,-10.03353
66,8.020926,-10.041521
67,8.034143,-10.025425
68,8.047709,-10.008937
69,8.049314,-10.0070915
70,8.058044,-9.996362
71,8.063672,-9.989504
72,8.065553,-9.98737
73,8.089348,-9.958191
74,8.108942,-9.934309
75,8.1156645,-9.926167
76,8.147014,-9.888527
77,8.195259,-9.829773
78,8.2246895,-9.7948885
79,8.229246,-9.78932
80,8.255998,-9.758175
81,8.243605,-9.77297
82,8.248889,-9.76769
83,8.272642,-9.742961
84,8.255463,-9.759302
85,8.254774,-9.7597885
86,8.264587,-9.7478
87,8.258061,-9.755611
88,8.26563,-9.746427
89,8.269669,-9.741076
90,8.273229,-9.73655
91,8.278072,-9.731081
92,8.278673,-9.730042
93,8.280194,-9.727835
94,8.314731,-9.684164
95,8.334,-9.662515
96,8.3809,-9.606778
97,8.3853445,-9.600807
98,8.37794,-9.609534
99,8.410605,-9.569465
100,8.45464,-9.517063
101,8.5025215,-9.459256
102,8.515699,-9.443633
103,8.496368,-9.463393
104,8.53448,-9.422577
105,8.546984,-9.408251
106,8.549192,-9.40553
107,8.553484,-9.400832
108,8.561222,-9.39283
109,8.561282,-9.392124
110,8.563746,-9.387828
111,8.55273,-9.400907
112,8.553226,-9.400624
113,8.546655,-9.407208
114,8.548191,-9.406066
115,8.5544,-9.398997
116,8.555352,-9.398097
117,8.555357,-9.398616
118,8.553706,-9.400365
119,8.553749,-9.399965
120,8.549003,-9.405671
121,8.551177,-9.402467
122,8.55211,-9.402119
123,8.5511675,-9.403134
124,8.552146,-9.402196
125,8.550696,-9.403759
126,8.544299,-9.4111395
127,8.54091,-9.414194
128,8.543042,-9.412516
129,8.542266,-9.412236
130,8.527837,-9.42767
131,8.526968,-9.428594
132,8.52217,-9.436679
133,-7.9496303,-25.634144
134,-9.596315,-27.729471
135,-9.599231,-27.670986
136,-9.752667,-27.665682
137,-9.94571,-27.657986
138,-9.946114,-27.599005
139,-9.967646,-27.531246
140,-9.97306,-27.470879
141,5.388365,-13.328927
142,5.3948197,-13.322392
143,5.419437,-13.296316
144,5.4441957,-13.269409
145,5.4988713,-13.210603
146,5.554626,-13.149211
147,5.6431756,-13.055362
148,5.653446,-13.043044
149,5.689932,-13.005998
150,5.769955,-12.917272
151,5.82041,-12.862353
152,5.8511047,-12.828511
153,5.8423357,-12.838249
154,5.853701,-12.824708
155,5.8547072,-12.82327
156,14.401303,-4.2022967
157,14.41956,-4.193375
158,14.459879,-4.2109666
159,14.531761,-4.190779
160,14.554063,-4.1687837
161,14.645825,-4.214643
162,14.672165,-4.2447367
163,14.742937,-4.2679553
164,14.750583,-4.2732563
165,14.809111,-4.2787514
166,14.837618,-4.3078876
167,14.879038,-4.321743
168,14.945104,-4.308903
169,15.042957,-4.282671
170,15.060072,-4.279599
171,14.982116,-4.26362
172,15.060292,-4.289607
173,15.103133,-4.2832274
174,15.135906,-4.251118
175,15.159962,-4.240681
176,15.1913395,-4.2411323
177,15.186126,-4.2347155
178,15.276796,-4.2459183
179,15.251067,-4.233615
180,15.296012,-4.247928
