,0,1
0,-37.977448,-21.662914
1,-37.657967,-22.018425
2,-37.5408,-22.191042
3,-37.36204,-22.251282
4,-37.232117,-22.211037
5,-37.04408,-22.19837
6,-36.922867,-22.166279
7,-36.932472,-22.155058
8,-22.75742,28.481136
9,-22.75103,28.474691
10,-22.72909,28.452652
11,-22.69415,28.418362
12,-22.698065,28.423147
13,-22.647108,28.372463
14,-22.56773,28.293343
15,-22.500027,28.227734
16,-22.458027,28.187338
17,-22.445929,28.176397
18,-22.432447,28.163265
19,-17.475296,23.587578
20,-17.439522,23.554056
21,-17.425238,23.541468
22,-17.42558,23.542377
23,-17.392403,23.511227
24,-17.401884,23.520063
25,-17.39905,23.518215
26,-17.368172,23.488728
27,-17.3566,23.478134
28,-17.337044,23.459517
29,-17.332043,23.455212
30,-17.33803,23.460876
31,-17.341274,23.463694
32,-17.337011,23.459734
33,-17.331324,23.4544
34,-17.326353,23.449795
35,-17.309767,23.434397
36,-17.29399,23.419523
37,-17.281433,23.407759
38,-17.275581,23.40217
39,-17.27803,23.404882
40,-17.264482,23.391436
41,-17.279076,23.40653
42,-17.246569,23.375792
43,-17.24915,23.37833
44,-17.233671,23.364227
45,-17.196205,23.328903
46,-17.18078,23.315018
47,-17.165722,23.301786
48,-17.138544,23.276937
49,-17.121458,23.262053
50,-17.086945,23.22968
51,-17.07418,23.218033
52,-17.05859,23.20379
53,-17.051525,23.197353
54,-17.049328,23.195364
55,-17.026476,23.17457
56,-17.022131,23.170628
57,-17.022379,23.171646
58,-17.001055,23.151436
59,-16.992542,23.144375
60,-16.966278,23.119614
61,-16.946348,23.101355
62,-16.936989,23.092794
63,-16.927008,23.08367
64,-16.91253,23.070415
65,-16.905907,23.064384
66,-16.900541,23.059465
67,-16.892721,23.052307
68,-16.892103,23.051775
69,-16.88961,23.049438
70,-16.883461,23.043793
71,-16.868616,23.03009
72,-16.865118,23.02694
73,-16.84461,23.00824
74,-16.825394,22.990688
75,-16.816935,22.982998
76,-16.794533,22.962526
77,-16.763792,22.934425
78,-16.745392,22.91759
79,-16.730356,22.903862
80,-16.715805,22.89058
81,-16.698948,22.874382
82,-16.715658,22.89042
83,-16.703333,22.879349
84,-16.707294,22.882833
85,-16.698685,22.87503
86,-16.690714,22.867678
87,-16.697199,22.876692
88,-16.695868,22.87247
89,-16.687859,22.865206
90,-16.687971,22.865286
91,-16.687344,22.864704
92,-16.684578,22.862148
93,-16.680977,22.858955
94,-16.666346,22.845608
95,-16.651321,22.832035
96,-16.636957,22.818985
97,-16.614414,22.79782
98,-16.582535,22.76911
99,-16.579983,22.767296
100,-16.565662,22.754265
101,-16.524914,22.717018
102,-16.48742,22.683096
103,-16.436607,22.635103
104,-16.44827,22.647171
105,-16.439302,22.638994
106,-16.433968,22.634104
107,-16.437998,22.638565
108,-16.429928,22.630522
109,-16.433548,22.634363
110,-16.426758,22.627592
111,-16.424284,22.625296
112,-16.424606,22.625597
113,-16.425976,22.62685
114,-16.428034,22.628763
115,-16.424442,22.62539
116,-16.423098,22.624075
117,-16.40105,22.60307
118,-16.419664,22.620975
119,-16.41726,22.618845
120,-16.423689,22.624739
121,-16.414314,22.61612
122,-16.422981,22.624086
123,-16.432634,22.633413
124,-16.428312,22.629025
125,-16.428133,22.62885
126,-16.43092,22.631443
127,-16.430603,22.63105
128,-16.426556,22.62737
129,-16.430912,22.631283
130,-16.431421,22.63178
131,-16.430601,22.630608
132,-16.450695,22.64933
133,-37.97236,-21.662266
134,-37.7341,-21.914145
135,-37.5996,-21.990297
136,-37.385937,-22.126417
137,-37.245434,-22.192432
138,-37.022804,-22.174276
139,-36.92703,-22.180717
140,-36.92032,-22.156406
141,-22.756283,28.47995
142,-22.744022,28.467764
143,-22.736444,28.460302
144,-22.701006,28.425175
145,-22.658669,28.38325
146,-22.599033,28.324274
147,-22.567034,28.29283
148,-22.515814,28.242146
149,-22.479658,28.20638
150,-22.346622,28.075287
151,-22.262417,27.992168
152,-22.240545,27.970608
153,-22.239582,27.969715
154,-22.222363,27.952713
155,-22.22881,27.959295
156,16.17433,-0.7701207
157,16.174238,-0.77488804
158,16.193329,-0.7542388
159,16.249582,-0.75165397
160,16.273157,-0.7452385
161,16.360947,-0.8318637
162,16.38447,-0.83116686
163,16.412249,-0.86137295
164,16.481176,-0.8191568
165,16.466871,-0.8104256
166,16.529081,-0.7379553
