x,y,line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
19.650492, -26.697172, 0, start, beginner,R,O,B,W,W,B,R,G,Y,Y,O,B,R,G,Y,O,Y,Y,O,G,G,Y,R,G,R,G,B,R,R,W,B,O,O,Y,B,G,G,R,O,O,Y,W,G,W,W,W,B,O,W,B,R,B,Y,W
19.679157, -26.675306, 0, intermediate, beginner,R,O,B,W,W,B,R,G,B,B,Y,Y,O,G,Y,Y,R,O,O,G,G,Y,R,G,O,R,G,R,R,W,B,O,O,R,G,Y,G,B,Y,O,Y,W,G,W,W,W,B,O,W,B,R,B,Y,W
19.71445, -26.640882, 0, intermediate, beginner,R,O,Y,W,W,Y,R,G,O,B,Y,Y,O,G,W,Y,R,W,O,Y,O,R,R,G,G,G,G,R,R,W,B,O,O,R,G,Y,G,B,O,O,Y,R,G,W,W,W,B,B,W,B,B,B,Y,B
19.561462, -26.67902, 0, intermediate, beginner,R,W,R,G,W,O,O,Y,Y,G,R,O,O,G,W,Y,R,W,B,Y,O,Y,R,G,B,G,G,R,R,B,B,O,Y,R,G,Y,G,B,O,O,Y,R,G,W,W,W,B,B,W,B,B,Y,O,W
19.48236, -26.754637, 0, intermediate, beginner,R,W,B,G,W,B,O,Y,W,G,R,R,O,G,O,Y,R,Y,O,G,G,Y,R,G,B,Y,B,R,R,B,B,O,Y,R,G,Y,G,B,O,O,Y,W,G,W,W,W,B,O,W,B,R,Y,O,W
19.297178, -26.870737, 0, intermediate, beginner,R,W,B,G,W,B,O,B,G,Y,R,Y,O,G,O,R,R,G,O,G,G,Y,R,G,R,G,Y,R,R,B,B,O,Y,B,Y,B,W,Y,O,O,Y,W,G,W,W,W,B,O,W,B,R,Y,O,W
18.96482, -27.09904, 0, intermediate, beginner,R,W,B,G,W,B,O,B,G,Y,R,Y,O,G,O,Y,G,G,O,G,W,Y,R,B,R,G,O,R,R,B,R,O,Y,G,Y,B,O,W,W,Y,Y,W,W,O,G,B,B,R,W,B,R,Y,O,W
18.648216, -27.335918, 0, intermediate, beginner,R,W,B,G,W,B,R,G,O,Y,O,G,R,G,G,Y,O,Y,O,G,W,Y,R,B,W,W,O,R,R,B,R,O,Y,O,B,G,B,Y,G,Y,Y,W,W,O,G,B,B,R,W,B,R,Y,O,W
18.353958, -27.568867, 0, intermediate, beginner,R,W,B,G,W,B,R,G,O,Y,O,G,R,G,G,O,B,W,O,G,B,Y,R,B,W,W,R,Y,R,B,O,O,Y,Y,B,G,G,W,G,Y,Y,O,B,Y,W,O,R,R,W,B,R,Y,O,W
17.987576, -27.946672, 0, intermediate, beginner,R,G,R,G,W,W,O,B,B,W,Y,O,R,G,G,O,B,W,Y,G,B,O,R,B,W,W,R,Y,R,Y,O,O,O,Y,B,G,G,W,G,Y,Y,O,B,Y,W,O,R,R,W,B,R,G,Y,B
17.736689, -28.233385, 0, intermediate, beginner,R,G,R,G,W,W,Y,B,G,O,R,W,B,G,Y,W,G,O,Y,G,B,O,R,B,O,B,B,Y,R,Y,O,O,O,G,W,G,R,W,W,Y,Y,O,B,Y,W,O,R,R,W,B,R,G,Y,B
17.666412, -28.339693, 0, intermediate, beginner,R,G,W,G,W,Y,Y,B,O,O,R,W,B,G,O,W,G,W,O,O,Y,B,R,G,B,B,B,Y,R,Y,O,O,O,G,W,G,R,W,R,Y,Y,R,B,Y,B,O,R,R,W,B,W,G,Y,G
17.61208, -28.365646, 0, intermediate, beginner,Y,G,R,B,W,G,O,Y,W,B,B,O,B,G,O,W,G,W,G,O,Y,Y,R,G,G,B,B,Y,R,O,O,O,R,G,W,W,R,W,R,Y,Y,R,B,Y,B,O,R,R,W,B,W,G,O,Y
17.6406, -28.296385, 0, intermediate, beginner,Y,G,R,B,W,W,O,Y,Y,B,B,R,B,G,G,W,G,W,Y,G,B,O,R,B,G,Y,G,Y,R,O,O,O,R,G,W,W,R,W,O,Y,Y,O,B,Y,W,O,R,R,W,B,R,G,O,B
17.61289, -28.25163, 0, intermediate, beginner,Y,G,R,B,W,W,O,W,R,W,G,W,G,G,B,R,B,B,Y,G,B,O,R,B,G,W,W,Y,R,O,O,O,R,G,Y,G,Y,Y,O,Y,Y,O,B,Y,W,O,R,R,W,B,R,G,O,B
-5.240392, -25.274117, 0, intermediate, beginner,Y,G,R,B,W,W,O,W,R,W,G,W,G,G,B,W,B,B,Y,G,O,O,R,R,G,W,R,R,R,O,B,O,R,B,Y,G,O,O,W,Y,Y,Y,Y,Y,B,G,O,Y,W,B,R,G,O,B
-5.3568006, -25.180182, 0, intermediate, beginner,Y,G,R,B,W,W,G,W,R,W,B,B,G,G,B,W,G,W,Y,G,O,O,R,R,W,O,O,R,R,O,B,O,R,O,W,R,G,Y,B,Y,Y,Y,Y,Y,B,G,O,Y,W,B,R,G,O,B
-30.59161, -34.543865, 0, intermediate, beginner,B,Y,Y,B,W,W,G,W,R,W,B,B,G,G,B,W,G,W,R,R,O,O,R,R,W,O,O,Y,G,O,B,O,R,O,W,R,G,Y,B,Y,Y,Y,R,G,Y,B,O,G,R,B,W,Y,O,G
-30.553123, -34.56565, 0, intermediate, beginner,Y,W,R,Y,W,W,B,B,G,O,R,R,G,G,B,W,G,W,B,R,O,B,R,R,W,O,O,Y,G,G,B,O,O,O,W,Y,G,Y,B,Y,Y,Y,R,G,Y,B,O,G,R,B,W,R,O,W
-30.553772, -34.56101, 0, intermediate, beginner,G,W,R,Y,W,W,R,B,G,B,R,R,R,G,B,R,G,W,B,R,O,B,R,R,W,O,O,Y,W,O,O,O,B,G,G,Y,Y,Y,B,Y,Y,Y,B,G,Y,O,O,G,G,B,W,W,O,W
-30.592463, -34.53503, 0, intermediate, beginner,R,Y,G,B,W,W,G,W,R,W,B,B,R,G,B,R,G,W,W,R,O,O,R,R,W,O,O,Y,W,B,O,O,R,G,G,R,Y,Y,B,Y,Y,Y,B,G,Y,O,O,G,G,B,W,Y,B,O
-5.709711, -24.74861, 0, checkpoint, beginner,Y,G,B,B,W,W,G,W,R,W,B,B,R,G,B,R,G,W,Y,W,B,O,R,R,W,O,O,W,R,O,O,O,R,G,G,R,Y,Y,B,Y,Y,Y,G,Y,R,O,B,Y,W,B,G,G,O,O
-5.962437, -24.666216, 0, intermediate, beginner,W,G,B,R,W,W,R,W,R,Y,B,B,Y,G,B,G,G,W,Y,W,B,O,R,R,W,O,O,O,R,R,R,O,G,W,O,G,O,Y,B,W,Y,Y,G,Y,R,Y,B,Y,B,B,G,G,O,O
-5.966119, -24.584913, 0, intermediate, beginner,B,W,R,G,W,W,W,R,R,R,G,G,Y,G,B,G,G,W,B,W,B,B,R,R,Y,O,O,O,R,O,R,O,O,W,O,G,O,Y,B,W,Y,Y,G,Y,R,Y,B,Y,B,B,G,Y,O,W
-5.7457495, -24.483688, 0, intermediate, beginner,Y,W,R,B,W,W,Y,R,R,B,G,G,G,G,B,W,G,W,B,W,B,B,R,R,Y,O,O,W,R,O,O,O,R,G,O,O,R,Y,B,Y,Y,Y,G,Y,R,O,B,Y,W,B,G,G,O,W
-5.6593385, -24.317936, 0, intermediate, beginner,Y,W,R,B,W,W,G,O,O,W,G,B,G,G,G,W,B,G,B,W,B,B,R,R,Y,R,R,W,R,O,O,O,R,B,Y,R,O,O,Y,Y,Y,Y,G,Y,R,O,B,Y,W,B,G,G,O,W
3.548437, -31.430616, 0, intermediate, beginner,Y,W,Y,B,W,G,G,O,W,W,G,R,G,G,W,W,B,O,B,R,R,W,R,R,B,B,Y,W,R,O,O,O,R,B,Y,R,O,O,B,Y,Y,G,G,Y,G,O,B,Y,W,B,Y,G,O,R
3.495703, -31.40631, 0, intermediate, beginner,Y,W,Y,B,W,G,B,B,Y,R,W,O,G,G,B,W,G,W,B,R,R,W,R,R,B,O,O,W,R,O,O,O,R,G,O,W,R,Y,B,Y,Y,G,G,Y,G,O,B,Y,W,B,Y,G,O,R
-5.6967525, -24.19217, 0, intermediate, beginner,Y,W,O,B,W,B,B,B,W,R,W,B,G,G,G,W,G,G,B,W,B,O,R,R,O,R,R,W,R,O,O,O,R,G,O,W,R,Y,Y,Y,Y,Y,G,Y,R,O,B,Y,W,B,G,G,O,Y
-16.231588, -10.686116, 0, intermediate, beginner,W,B,B,B,W,B,O,W,Y,Y,O,G,G,G,G,W,G,G,W,W,B,R,R,R,O,R,R,W,R,O,O,O,O,G,O,B,R,Y,Y,Y,Y,Y,G,Y,R,O,B,Y,W,B,G,B,W,R
-16.277655, -10.657467, 0, intermediate, beginner,W,W,B,B,W,B,O,W,Y,Y,O,G,G,G,G,W,G,G,R,Y,G,R,R,R,O,R,R,W,B,B,O,O,O,G,O,B,R,Y,Y,Y,Y,Y,O,R,W,B,W,O,W,B,B,R,G,Y
-16.196218, -10.058155, 0, intermediate, beginner,O,B,W,W,W,W,Y,B,B,O,R,R,G,G,G,W,G,G,R,Y,G,G,R,R,Y,R,R,W,B,Y,O,O,O,G,O,G,R,Y,Y,Y,Y,Y,O,R,W,B,W,O,W,B,B,B,O,B
-16.18262, -10.070142, 0, intermediate, beginner,W,B,Y,W,W,W,Y,B,B,O,R,R,G,G,G,W,G,G,O,B,W,G,R,R,Y,R,R,W,R,O,O,O,O,G,O,G,R,Y,Y,Y,Y,Y,G,Y,R,O,B,B,W,B,O,B,W,B
-16.221737, -10.71611, 0, intermediate, beginner,Y,W,B,B,W,B,W,W,Y,O,O,G,G,G,G,W,G,G,R,B,W,R,R,R,O,R,R,W,R,B,O,O,W,G,O,B,R,Y,Y,Y,Y,Y,G,Y,R,O,B,B,W,B,O,O,G,Y
-14.942608, -17.35234, 0, intermediate, beginner,Y,W,G,B,W,G,W,W,G,O,O,Y,G,G,Y,W,G,R,O,R,R,R,R,B,R,R,W,W,R,B,O,O,W,G,O,B,R,Y,B,Y,Y,O,G,Y,Y,O,B,B,W,B,B,O,G,Y
-19.17391, -18.330017, 0, intermediate, beginner,W,R,B,B,W,G,W,W,G,O,O,Y,G,G,Y,W,G,R,Y,W,G,R,R,B,R,R,W,Y,Y,G,O,O,W,G,O,B,R,Y,B,Y,Y,O,R,R,O,B,B,Y,B,B,G,O,W,O
-19.878376, -18.440516, 0, intermediate, beginner,W,R,Y,B,W,G,W,W,O,O,O,B,G,G,G,W,G,G,G,B,W,W,R,R,Y,R,R,Y,Y,G,O,O,W,G,O,B,R,Y,Y,Y,Y,Y,R,R,R,B,B,B,B,B,O,O,W,O
-16.317606, 27.262857, 0, intermediate, beginner,G,B,W,B,W,G,W,W,O,O,O,B,G,G,G,W,G,G,R,R,R,W,R,R,Y,R,R,W,R,Y,O,O,W,G,O,B,R,Y,Y,Y,Y,Y,G,Y,Y,O,B,B,W,B,B,O,O,B
-16.337122, 27.28117, 0, intermediate, beginner,O,W,W,G,W,B,W,B,G,B,O,O,G,G,G,W,G,G,B,R,R,W,R,R,Y,R,R,W,R,Y,O,O,W,G,O,R,R,Y,Y,Y,Y,Y,G,Y,Y,O,B,B,W,B,B,B,O,O
-16.52979, 40.326405, 0, intermediate, beginner,O,W,W,W,W,B,B,B,G,O,O,O,G,G,G,W,G,G,B,R,R,W,R,R,Y,R,R,G,O,W,O,O,R,R,W,Y,B,Y,Y,G,Y,Y,W,Y,Y,R,B,B,Y,B,B,G,O,O
-10.717401, 42.16124, 0, intermediate, beginner,B,W,O,B,W,W,G,B,W,Y,W,B,G,G,G,W,G,G,G,R,R,O,R,R,O,R,R,G,O,O,O,O,O,R,W,O,B,Y,Y,G,Y,Y,W,Y,Y,R,B,B,Y,B,B,Y,R,W
-32.076557, 8.009228, 0, intermediate, beginner,Y,W,O,G,W,W,W,B,W,B,W,B,G,G,G,W,G,G,G,R,R,O,R,R,O,R,R,O,O,O,O,O,W,G,O,R,R,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,R,W
-34.25197, 18.1857, 0, intermediate, beginner,O,W,W,W,W,B,Y,G,W,O,W,R,G,G,G,W,G,G,B,R,R,W,R,R,B,R,R,O,O,W,O,O,R,G,O,G,R,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,O
52.559944, 6.8359404, 0, intermediate, beginner,O,W,W,W,W,B,Y,Y,R,G,G,W,G,G,G,R,W,O,B,R,R,W,R,R,G,O,G,O,O,W,O,O,R,B,R,R,W,G,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,O
35.844574, 37.757645, 0, intermediate, beginner,Y,W,O,Y,W,W,R,B,W,G,W,B,G,G,G,R,W,O,G,R,R,O,R,R,O,O,G,O,O,G,O,O,G,B,R,W,W,G,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,W
34.874783, 39.683807, 0, intermediate, beginner,Y,W,O,Y,W,W,Y,G,W,O,W,R,G,G,G,B,W,G,G,R,R,O,R,R,B,R,W,O,O,G,O,O,G,O,O,G,W,B,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,W
34.971222, 34.6092, 0, intermediate, beginner,Y,Y,Y,G,W,W,W,W,O,B,O,G,G,G,G,B,W,G,R,R,R,R,R,R,W,R,W,O,O,O,O,O,W,O,O,R,W,B,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
35.454803, 34.063183, 0, intermediate, beginner,Y,Y,Y,G,W,W,R,B,W,G,W,B,G,G,G,G,O,B,R,R,R,R,R,R,O,O,R,O,O,O,O,O,W,W,R,W,O,W,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
50.777378, 5.651454, 0, intermediate, beginner,W,B,R,W,W,G,Y,Y,Y,G,G,G,G,G,G,G,O,B,W,R,R,W,R,R,O,O,R,O,O,O,O,O,R,W,R,R,O,W,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,G
-35.967052, -1.1535572, 0, checkpoint, beginner,W,B,R,W,W,G,W,W,O,B,O,G,G,G,G,G,G,G,W,R,R,W,R,R,W,R,R,O,O,O,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,G
-47.669506, 4.2386236, 0, intermediate, beginner,W,W,W,W,W,B,O,G,R,W,W,W,G,G,G,G,G,G,B,R,R,W,R,R,G,R,R,O,O,B,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,O
59.0089, 13.099234, 0, intermediate, beginner,W,W,W,W,W,B,O,O,G,G,G,W,G,G,W,G,G,W,B,R,R,W,R,R,O,G,R,O,O,B,O,O,O,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,O
30.428501, 55.896976, 0, intermediate, beginner,W,W,W,W,W,W,O,O,W,G,G,G,G,G,Y,G,G,Y,O,W,B,G,R,R,R,R,R,O,O,B,O,O,O,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,O,B,B,W,B,B,B,R,R,G
69.93336, -6.193155, 0, intermediate, beginner,O,W,W,O,W,W,W,W,W,R,G,O,G,G,Y,G,G,Y,R,W,B,R,R,R,G,R,R,O,O,G,O,O,G,Y,Y,G,R,R,B,Y,Y,B,Y,Y,O,B,B,W,B,B,B,Y,O,B
52.25085, 40.747326, 0, intermediate, beginner,O,W,W,O,W,B,W,W,B,R,G,W,G,G,W,G,G,W,B,R,R,W,R,R,R,R,G,O,O,G,O,O,G,Y,Y,G,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,O
62.201965, 22.151394, 0, intermediate, beginner,W,B,B,W,W,W,O,O,W,G,G,G,G,G,W,G,G,W,W,R,R,G,R,R,R,R,G,O,O,O,O,O,O,Y,Y,Y,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,R
25.045467, 57.30794, 0, intermediate, beginner,W,B,G,W,W,W,O,O,W,G,G,O,G,G,Y,G,G,Y,R,G,W,R,R,R,G,R,R,O,O,O,O,O,O,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,B,W,W
66.8189, -11.024184, 0, intermediate, beginner,O,W,W,O,W,B,W,W,G,G,R,R,G,G,Y,G,G,Y,B,G,W,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,O,R,R,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,Y,O,O
46.86619, 39.739975, 0, intermediate, beginner,O,W,B,O,W,W,W,W,O,G,R,W,G,G,B,G,G,G,W,R,R,G,R,R,B,W,W,O,O,G,O,O,G,Y,Y,O,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,R
58.79285, 14.992089, 0, intermediate, beginner,B,W,O,W,W,W,O,O,W,G,G,O,G,G,B,G,G,G,W,R,R,R,R,R,G,W,W,O,O,R,O,O,O,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,B
-34.00728, 9.962621, 0, checkpoint, beginner,B,W,O,W,W,W,G,W,W,O,B,G,G,G,G,G,G,G,W,R,R,R,R,R,R,R,R,O,O,R,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,B
-10.294821, -63.333237, 0, intermediate, beginner,B,W,G,W,W,G,G,W,G,O,B,Y,G,G,Y,G,G,Y,R,R,W,R,R,R,R,R,R,O,O,R,O,O,O,O,O,W,Y,Y,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,W,G,W
-35.373238, -54.676327, 0, intermediate, beginner,G,W,B,W,W,W,G,G,G,R,R,R,G,G,Y,G,G,Y,W,R,W,G,R,R,W,R,R,O,O,O,O,O,B,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,W,O,R
-28.13297, -39.869015, 0, intermediate, beginner,G,W,O,W,W,W,G,G,R,R,R,B,G,G,W,G,G,G,W,R,R,R,R,R,W,G,W,O,O,O,O,O,B,O,O,Y,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,B
-37.7649, -33.36532, 0, intermediate, beginner,G,W,G,G,W,W,R,W,O,W,R,W,G,G,W,G,G,G,W,R,R,O,R,R,B,G,W,O,O,R,O,O,R,O,O,B,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,O
-46.61463, -49.03968, 0, intermediate, beginner,G,W,W,G,W,W,R,W,G,W,R,R,G,G,Y,G,G,Y,B,O,W,G,R,R,W,R,R,O,O,R,O,O,R,O,O,B,Y,Y,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,Y,B,O
-12.4186735, -59.371784, 0, intermediate, beginner,G,W,R,W,W,G,W,W,G,O,B,Y,G,G,Y,G,G,Y,B,O,W,R,R,R,R,R,R,O,O,W,O,O,G,O,O,B,Y,Y,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,R,R,W
-37.30805, -2.2055612, 0, intermediate, beginner,G,W,G,W,W,W,W,W,W,O,B,R,G,G,G,G,G,G,W,R,R,O,R,R,B,R,R,O,O,W,O,O,G,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,O
-42.86015, 5.148805, 0, intermediate, beginner,W,W,W,W,W,W,G,W,G,O,R,R,G,G,G,G,G,G,B,R,R,G,R,R,W,R,R,O,O,B,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,B,O
-52.368546, 29.937738, 0, intermediate, beginner,B,R,R,W,W,W,G,W,G,O,R,R,G,G,G,G,G,G,Y,Y,Y,G,R,R,W,R,R,W,W,W,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,B,O,O,R,B,B,B,B,B,O,B,B
-58.276394, 20.488825, 0, intermediate, beginner,G,W,B,W,W,R,G,W,R,W,G,Y,G,G,G,G,G,G,O,Y,Y,B,R,R,B,R,R,W,W,O,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,B,O,O,R,B,B,B,B,B,W,O,W
-34.892128, -8.134229, 0, intermediate, beginner,W,W,O,W,W,R,G,W,R,W,G,Y,G,G,G,G,G,G,G,W,B,B,R,R,B,R,R,O,O,B,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,O,B,B,W,B,B,O,R,B,W
-38.315857, -11.62806, 0, intermediate, beginner,G,W,W,W,W,W,R,R,O,B,B,G,G,G,G,G,G,G,R,W,B,B,R,R,W,R,R,O,O,W,O,O,G,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,B,B,W,B,B,O,R,R,B
-62.61849, 21.846502, 0, intermediate, beginner,R,W,B,W,W,W,R,R,O,B,B,G,G,G,G,G,G,G,O,Y,Y,B,R,R,W,R,R,G,W,W,O,O,G,O,O,Y,Y,Y,Y,Y,Y,Y,W,O,O,R,B,B,R,B,B,B,O,W
-54.120205, 31.023605, 0, intermediate, beginner,O,R,R,W,W,W,B,W,R,W,O,B,G,G,G,G,G,G,Y,Y,Y,G,R,R,W,R,R,G,W,W,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,W,O,O,R,B,B,R,B,B,G,B,B
-47.631874, 9.750152, 0, intermediate, beginner,G,W,W,W,W,W,B,W,R,W,O,B,G,G,G,G,G,G,O,R,R,G,R,R,W,R,R,O,O,W,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,G
-44.036896, 11.824466, 0, intermediate, beginner,B,W,G,W,W,W,R,W,W,W,G,O,G,G,G,G,G,G,R,R,R,R,R,R,G,R,R,O,O,W,O,O,O,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,W
1.7890408, -42.6051, 0, intermediate, beginner,B,W,B,W,W,B,R,W,W,W,G,G,G,G,W,G,G,W,R,R,R,R,R,R,R,R,G,O,O,W,O,O,O,O,O,B,Y,Y,O,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,O,B,Y
-3.1080198, -37.826176, 0, intermediate, beginner,R,W,B,W,W,W,W,B,B,R,R,R,G,G,W,G,G,W,O,R,R,B,R,R,Y,R,G,O,O,W,O,O,G,O,O,G,Y,Y,O,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,B,O,W
6.318499, -46.867424, 0, intermediate, beginner,B,W,B,B,W,W,B,B,B,R,R,R,W,G,W,W,G,W,O,R,R,B,R,R,Y,R,G,O,O,O,O,O,O,G,G,W,R,Y,O,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,Y,O,W
7.1563325, -43.499996, 0, intermediate, beginner,B,W,B,W,W,B,B,B,B,O,O,W,W,G,W,W,G,W,R,R,R,R,R,R,R,R,G,O,O,W,O,O,O,G,G,Y,R,Y,O,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,O,B,Y
-15.249974, 43.12725, 0, intermediate, beginner,B,W,W,W,W,W,B,B,W,O,O,O,W,G,G,W,G,G,R,R,R,R,R,R,G,R,R,O,O,W,O,O,O,G,G,Y,R,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,O,B,B
-9.46779, 46.333126, 0, intermediate, beginner,B,W,B,B,W,W,W,W,W,G,R,R,W,G,G,W,G,G,O,R,R,B,R,R,B,R,R,O,O,O,O,O,O,G,G,O,R,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,Y,O,W
-35.387077, 7.187014, 0, intermediate, beginner,G,W,B,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,O,R,R,B,R,R,B,R,R,O,O,O,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,W
-44.66824, 8.357583, 0, intermediate, beginner,B,W,W,W,W,W,G,W,W,O,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,W,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,B
-41.04087, 40.93093, 0, intermediate, beginner,O,W,W,G,W,W,G,W,W,Y,G,G,Y,G,G,Y,G,G,R,R,R,R,R,R,R,R,R,W,O,W,O,O,O,O,O,O,B,Y,Y,B,Y,Y,O,Y,Y,B,B,B,W,B,B,G,B,B
-71.58866, -7.5405126, 0, intermediate, beginner,O,W,W,G,W,W,G,W,W,Y,G,G,Y,G,G,R,R,R,R,R,B,R,R,B,R,R,B,Y,O,W,G,O,O,G,O,O,Y,Y,Y,Y,Y,Y,B,B,O,O,O,W,W,B,B,G,B,B
-69.17657, -11.1388445, 0, intermediate, beginner,O,W,W,W,W,W,G,W,W,O,G,G,G,G,G,G,R,R,R,R,B,R,R,B,R,R,B,G,G,Y,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,R,B,O,Y,O,W,Y,B,B,B,B,B
-63.065296, 1.8943187, 0, intermediate, beginner,O,W,W,W,W,W,G,W,W,O,G,G,G,G,G,G,O,O,R,R,R,R,R,R,R,R,G,W,G,Y,O,O,O,Y,O,W,R,Y,Y,B,Y,Y,O,Y,Y,B,B,B,Y,B,B,B,B,B
-67.12174, 5.4061737, 0, intermediate, beginner,O,W,W,G,W,W,G,W,W,R,G,G,B,G,G,O,O,O,R,R,R,R,R,R,R,R,G,Y,O,W,G,O,O,W,O,Y,B,Y,Y,Y,Y,Y,B,Y,Y,O,B,B,W,B,B,G,B,B
-68.631714, -5.141277, 0, intermediate, beginner,O,W,W,G,W,W,G,W,W,R,G,G,B,G,G,G,R,R,R,R,O,R,R,B,R,R,B,O,O,W,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,B,Y,B,W,G,Y,W,B,B,G,B,B
-66.95075, -7.6742277, 0, intermediate, beginner,W,W,W,W,W,W,G,W,W,O,G,G,G,G,G,G,R,R,R,R,O,R,R,B,R,R,B,O,O,O,O,O,O,Y,O,W,R,Y,Y,B,Y,Y,G,Y,B,Y,G,Y,Y,B,B,B,B,B
-63.36261, 6.521062, 0, intermediate, beginner,W,W,W,W,W,W,G,W,W,O,G,G,G,G,G,O,O,Y,R,R,R,R,R,R,R,R,G,Y,O,O,G,O,O,Y,O,W,G,B,R,Y,Y,Y,B,Y,Y,O,B,B,Y,B,B,B,B,B
-61.996307, 6.8140187, 0, intermediate, beginner,G,W,W,W,W,W,W,W,W,R,R,R,G,G,G,O,O,Y,B,R,R,B,R,R,B,R,G,Y,O,O,G,O,G,Y,O,G,G,B,R,Y,Y,Y,B,Y,Y,O,B,B,Y,B,B,W,O,O
-44.760468, 50.40799, 0, intermediate, beginner,R,W,W,G,W,W,O,W,W,G,R,R,Y,G,G,B,O,Y,B,R,R,B,R,R,B,R,G,O,G,G,O,O,O,Y,G,Y,O,B,R,Y,Y,Y,W,Y,Y,G,B,B,W,B,B,W,O,O
-71.97496, -3.1615257, 0, intermediate, beginner,R,W,W,G,W,W,O,W,W,G,R,R,Y,G,G,G,R,R,B,R,G,B,R,B,B,R,B,B,G,G,O,O,O,Y,G,Y,R,Y,Y,B,Y,Y,O,Y,W,Y,O,O,W,B,B,W,O,O
-63.266335, -14.130553, 0, intermediate, beginner,Y,W,W,W,W,W,W,W,W,R,R,R,G,G,G,O,R,R,B,R,G,B,R,B,B,R,B,Y,O,B,G,O,G,Y,O,G,G,Y,Y,Y,Y,Y,G,Y,W,R,O,O,B,B,B,O,O,O
-54.614414, 3.3471189, 0, intermediate, beginner,Y,W,W,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,Y,B,R,R,B,R,R,B,R,O,O,O,B,O,O,G,R,O,G,G,Y,G,Y,Y,Y,W,Y,Y,G,B,B,B,B,B,O,O,O
