x,y,line,algo,optimal,new_x,new_y,new_size,new_color,new_year,new_country,old_x,old_y,old_size,old_color,old_year,old_country
20.860869610213943,-22.878193473920728,Task1 imal,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-35.300180454909835,-23.414548319381108,Task1 imal,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,1800,[]
-27.110139037315818,-24.92780980679413,Task1 imal,Task1,no,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,[]
-5.12425380754077,-36.120698891534694,Task1 imal,Task1,no,population,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar']
-4.44079849382343,-35.766541864495004,Task1 imal,Task1,no,population,life_expect,population,continent,2015,['China'],population,life_expect,population,continent,2015,['Qatar']
25.966124857363912,-19.254433923022688,Task1 JiJa,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-34.73216362437572,-21.05843252001217,Task1 JiJa,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,1800,[]
-15.320335392161567,-16.633894741747604,Task1 JiJa,Task1,no,gdp,population,population,continent,2015,[],gdp,life_expect,population,continent,2015,[]
-29.502675115885665,10.101732854281359,Task1 JiJa,Task1,no,gdp,population,child_mortality,continent,2015,[],gdp,population,population,continent,2015,[]
-45.07123632960076,-7.287881950629599,Task1 JiJa,Task1,no,gdp,population,fertility,continent,2015,[],gdp,population,child_mortality,continent,2015,[]
-41.432803895422495,-2.849097417221294,Task1 JiJa,Task1,no,gdp,population,life_expect,continent,2015,[],gdp,population,fertility,continent,2015,[]
-29.496681012888516,10.110179389282333,Task1 JiJa,Task1,no,gdp,population,child_mortality,continent,2015,[],gdp,population,life_expect,continent,2015,[]
-39.18866748445303,-10.766793373605635,Task1 JiJa,Task1,no,gdp,population,child_mortality,continent,2015,['China'],gdp,population,child_mortality,continent,2015,[]
-29.521140905828766,10.070447649395216,Task1 JiJa,Task1,no,gdp,population,child_mortality,continent,2015,['Qatar'],gdp,population,child_mortality,continent,2015,['China']
21.823301571740775,-23.562556053388626,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-63.08066883200772,-36.76635074764278,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2005,[],gdp,life_expect,population,continent,1800,[]
-15.539335728172906,16.89943386463963,Task1 AmKa,Task1,no,gdp,life_expect,gdp,continent,2005,[],gdp,life_expect,population,continent,2005,[]
-52.85070919925167,-12.387451899285605,Task1 AmKa,Task1,no,gdp,life_expect,life_expect,continent,2005,[],gdp,life_expect,gdp,continent,2005,[]
-63.08066883200772,-36.76635074764278,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2005,[],gdp,life_expect,life_expect,continent,2005,[]
-60.72603799554834,-35.597166735822945,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2005,['Japan'],gdp,life_expect,population,continent,2005,[]
-31.377150928393245,-32.440300748610866,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2005,['Qatar'],gdp,life_expect,population,continent,2005,['Japan']
-26.936773187058215,-24.89497306865573,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2005,['Qatar']
-26.68664744968388,-10.769261768406567,Task1 AmKa,Task1,no,gdp,population,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar']
-81.99499282555003,-16.40927756192508,Task1 AmKa,Task1,no,gdp,population,population,continent,2015,['India'],gdp,population,population,continent,2015,['Qatar']
-38.914603773860684,-12.270525492838138,Task1 AmKa,Task1,no,gdp,population,population,continent,2015,['China'],gdp,population,population,continent,2015,['India']
-49.95896314781991,-49.64640566854563,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['China'],gdp,population,population,continent,2015,['China']
-42.23189065394039,-23.018673581446194,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['India'],gdp,life_expect,population,continent,2015,['China']
-34.77430692822921,-23.88673634713534,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,2015,['India']
-26.435148788114688,-25.43420326375856,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,[]
-26.440594365372675,-9.688141376612283,Task1 AmKa,Task1,no,gdp,population,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar']
-24.858210772972647,-10.078555913519521,Task1 AmKa,Task1,no,gdp,population,population,continent,2015,['Qatar'],gdp,population,population,continent,2015,['Qatar']
-41.99009767697501,-2.640282292071543,Task1 AmKa,Task1,no,gdp,population,life_expect,continent,2015,['Qatar'],gdp,population,population,continent,2015,['Qatar']
-45.0673631268639,-7.280291125056957,Task1 AmKa,Task1,no,gdp,population,fertility,continent,2015,['Qatar'],gdp,population,life_expect,continent,2015,['Qatar']
-41.992253106140225,-2.6347370145053306,Task1 AmKa,Task1,no,gdp,population,life_expect,continent,2015,['Qatar'],gdp,population,fertility,continent,2015,['Qatar']
-52.26947206111327,-10.04585450877048,Task1 AmKa,Task1,no,gdp,life_expect,life_expect,continent,2015,['Qatar'],gdp,population,life_expect,continent,2015,['Qatar']
-51.45404567770655,-1.9179669507715782,Task1 AmKa,Task1,no,gdp,gdp,life_expect,continent,2015,['Qatar'],gdp,life_expect,life_expect,continent,2015,['Qatar']
-49.15336565238409,-3.723617728294609,Task1 AmKa,Task1,no,gdp,child_mortality,life_expect,continent,2015,['Qatar'],gdp,gdp,life_expect,continent,2015,['Qatar']
-47.59046530285503,-0.8197021648923994,Task1 AmKa,Task1,no,gdp,fertility,life_expect,continent,2015,['Qatar'],gdp,child_mortality,life_expect,continent,2015,['Qatar']
-52.249660174690426,-10.040911092651621,Task1 AmKa,Task1,no,gdp,life_expect,life_expect,continent,2015,['Qatar'],gdp,fertility,life_expect,continent,2015,['Qatar']
-26.395503750123797,-25.381383712636314,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,life_expect,continent,2015,['Qatar']
-49.95896314781991,-49.64640566854563,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['China'],gdp,life_expect,population,continent,2015,['Qatar']
-27.125501471024474,-24.93939865801252,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['China']
-25.354240559744927,-9.227976779048685,Task1 AmKa,Task1,no,gdp,population,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar']
-34.36014617619239,-0.06764330949451686,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,population,continent,2015,['Qatar']
-30.911438909343378,0.0038371910028207287,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar']
-28.945758244005273,-0.14105840444985177,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar']
-30.87051309579361,-0.7101676496541337,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar']
-31.360396918070688,2.673062036264692,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar']
-28.397988444973,28.821150771102246,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,['Qatar']
-27.243414853238967,13.642928443735011,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,['China']
-24.64019593792958,19.880602229216215,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Singapore'],gdp,population,gdp,continent,2015,[]
-26.517527079328893,12.439049545475816,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,['Singapore']
-29.728998449853552,28.54637135987392,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,[]
-26.30225380491871,14.521583518586741,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,['China']
24.091025840271346,-25.298625724270213,Task1 JaTa,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-23.74684610906118,-16.07312600643741,Task1 JaTa,Task1,no,gdp,population,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
65.55179388364667,-18.957375125298732,Task1 JaTa,Task1,no,gdp,population,gdp,continent,1800,[],gdp,population,population,continent,1800,[]
65.55191086760321,-18.95730399046889,Task1 JaTa,Task1,no,gdp,population,gdp,continent,1800,[],gdp,population,gdp,continent,1800,[]
-24.84211450134684,13.379021087669136,Task1 JaTa,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,1800,[]
-31.47614451813542,3.7106286811022247,Task1 JaTa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,[]
20.054520873325494,-18.830599971320904,Task1 ElTa,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-35.0047383260364,-23.329128392127224,Task1 ElTa,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,1800,[]
-26.805774587147415,-24.729221271014257,Task1 ElTa,Task1,no,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,[]
20.247001289621455,-19.460972724290087,Task1 KaVa,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-34.89097075897967,-23.12282814046167,Task1 KaVa,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,1800,[]
-13.28579375719358,-19.09421408770946,Task1 KaVa,Task1,no,gdp,population,population,continent,2015,[],gdp,life_expect,population,continent,2015,[]
26.655727206682876,-23.288176331131602,Task1 JeHy,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-34.38913732142399,-21.88645546917967,Task1 JeHy,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,1800,[]
-16.25165522222803,-18.52346660022698,Task1 JeHy,Task1,no,gdp,population,population,continent,2015,[],gdp,life_expect,population,continent,2015,[]
-26.864843211353946,13.654327728226122,Task1 JeHy,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,population,continent,2015,[]
-31.492010176112817,0.851333894417338,Task1 JeHy,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,[]
-26.479238727668996,27.399118524268392,Task1 JeHy,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,['Qatar']
18.371144760083332,-22.256040201430416,Task1 NoTa,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
12.633986283996862,-19.39954633340192,Task1 NoTa,Task1,no,population,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
33.453010805343204,-16.519110533802344,Task1 NoTa,Task1,no,population,child_mortality,population,continent,1800,[],population,life_expect,population,continent,1800,[]
33.487938760112094,-16.505265090717614,Task1 NoTa,Task1,no,population,child_mortality,population,continent,1800,['China'],population,child_mortality,population,continent,1800,[]
22.174970496649948,-17.43288781616901,Task1 AzSh,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-34.3598871227875,-23.057251778451704,Task1 AzSh,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,1800,[]
-13.818566092969155,-21.451935963620926,Task1 AzSh,Task1,no,gdp,population,population,continent,2015,[],gdp,life_expect,population,continent,2015,[]
-26.821299421294942,12.993081392373401,Task1 AzSh,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,population,continent,2015,[]
-32.91484628564934,-0.4579607386653852,Task1 AzSh,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,[]
-28.140979335857192,27.87428212768236,Task1 AzSh,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,['Qatar']
-26.649815861979356,14.300282920904975,Task1 AzSh,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,['China']
-25.965266283458597,13.059128739952445,Task1 AzSh,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,[]
-32.071375553592986,-1.1327249340478835,Task1 AzSh,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,[]
-28.972642069112947,29.452663789322592,Task1 AzSh,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,['Qatar']
60.95009424517917,-10.746414208112599,Task1 AzSh,Task1,no,gdp,population,gdp,continent,1841,['China'],gdp,population,gdp,continent,2015,['China']
62.09473916281674,-6.969981004688352,Task1 AzSh,Task1,no,gdp,population,gdp,continent,1844,['China'],gdp,population,gdp,continent,1841,['China']
61.7980737723969,-6.934742975897566,Task1 AzSh,Task1,no,gdp,population,gdp,continent,1844,['China'],gdp,population,gdp,continent,1844,['China']
65.1921133301768,-20.34813613663506,Task1 AzSh,Task1,no,gdp,population,gdp,continent,1830,['China'],gdp,population,gdp,continent,1844,['China']
66.67285774375634,-21.188872790051207,Task1 AzSh,Task1,no,gdp,population,gdp,continent,1837,['China'],gdp,population,gdp,continent,1830,['China']
66.66834374371278,-21.18892213248565,Task1 AzSh,Task1,no,gdp,population,gdp,continent,1837,['China'],gdp,population,gdp,continent,1837,['China']
67.85246588280746,-10.29716892762444,Task1 AzSh,Task1,no,gdp,population,gdp,continent,1851,['China'],gdp,population,gdp,continent,1837,['China']
67.12590429870352,-10.017037876557369,Task1 AzSh,Task1,no,gdp,population,gdp,continent,1848,['China'],gdp,population,gdp,continent,1851,['China']
66.67278100982057,-21.18909564800174,Task1 AzSh,Task1,no,gdp,population,gdp,continent,1837,['China'],gdp,population,gdp,continent,1848,['China']
67.85246588280746,-10.29716892762444,Task1 AzSh,Task1,no,gdp,population,gdp,continent,1851,['China'],gdp,population,gdp,continent,1837,['China']
60.19610703106164,-9.360926177241987,Task1 AzSh,Task1,no,gdp,population,gdp,continent,1843,['China'],gdp,population,gdp,continent,1851,['China']
57.06394851537332,-12.282707023707506,Task1 AzSh,Task1,no,child_mortality,population,gdp,continent,1843,['China'],gdp,population,gdp,continent,1843,['China']
54.327197045913415,-7.740398710022778,Task1 AzSh,Task1,no,child_mortality,fertility,gdp,continent,1843,['China'],child_mortality,population,gdp,continent,1843,['China']
37.66242911155801,-7.104628652770878,Task1 AzSh,Task1,no,child_mortality,fertility,child_mortality,continent,1843,['China'],child_mortality,fertility,gdp,continent,1843,['China']
40.33230597975602,-8.754197045777186,Task1 AzSh,Task1,no,child_mortality,gdp,child_mortality,continent,1843,['China'],child_mortality,fertility,child_mortality,continent,1843,['China']
37.6627018487949,-7.104687932099262,Task1 AzSh,Task1,no,child_mortality,fertility,child_mortality,continent,1843,['China'],child_mortality,gdp,child_mortality,continent,1843,['China']
46.81302569229392,30.075745982133185,Task1 AzSh,Task1,no,child_mortality,fertility,child_mortality,main_religion,1843,['China'],child_mortality,fertility,child_mortality,continent,1843,['China']
44.611851506064625,32.04114397737403,Task1 AzSh,Task1,no,child_mortality,fertility,child_mortality,main_religion,1843,['India'],child_mortality,fertility,child_mortality,main_religion,1843,['China']
43.85686208555411,30.22675723169579,Task1 AzSh,Task1,no,child_mortality,fertility,child_mortality,main_religion,1843,['Pakistan'],child_mortality,fertility,child_mortality,main_religion,1843,['India']
22.615682169279395,-20.04672024140605,Task1 EdMa,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
29.376295405515346,-13.411369124162785,Task1 EdMa,Task1,no,fertility,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
23.143872967606363,-21.850115941477654,Task1 EdMa,Task1,no,gdp,life_expect,population,continent,1800,[],fertility,life_expect,population,continent,1800,[]
-34.41783500155533,-23.402254150652894,Task1 EdMa,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,1800,[]
-18.275632568792613,15.893028049990352,Task1 EdMa,Task1,no,gdp,life_expect,gdp,continent,2015,[],gdp,life_expect,population,continent,2015,[]
-38.7306787408422,5.925965850408363,Task1 EdMa,Task1,no,gdp,life_expect,gdp,continent,2015,['Qatar'],gdp,life_expect,gdp,continent,2015,[]
-39.963446870232005,52.97566094241266,Task1 EdMa,Task1,no,population,life_expect,gdp,continent,2015,['Qatar'],gdp,life_expect,gdp,continent,2015,['Qatar']
-39.035264206682626,5.938561576395518,Task1 EdMa,Task1,no,gdp,life_expect,gdp,continent,2015,['Qatar'],population,life_expect,gdp,continent,2015,['Qatar']
-28.264706448185006,1.183999768142124,Task1 EdMa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,life_expect,gdp,continent,2015,['Qatar']
-16.318926062572967,30.960824273535724,Task1 EdMa,Task1,no,gdp,population,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,2015,['Qatar']
-16.318926062810085,30.960824272894897,Task1 EdMa,Task1,no,gdp,population,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,1940,['Qatar']
-16.318926062810085,30.960824272894897,Task1 EdMa,Task1,no,gdp,population,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,1940,['Qatar']
-15.737838843757595,30.801617752599633,Task1 EdMa,Task1,no,gdp,population,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,1940,['Qatar']
-15.737713507985937,30.800639816252815,Task1 EdMa,Task1,no,gdp,population,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,1940,['Qatar']
-16.318926062810085,30.960824272894897,Task1 EdMa,Task1,no,gdp,population,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,1940,['Qatar']
-19.40137613528401,3.333793528343985,Task1 EdMa,Task1,no,gdp,life_expect,gdp,continent,1940,['Qatar'],gdp,population,gdp,continent,1940,['Qatar']
-21.17352089893309,2.0985104445857177,Task1 EdMa,Task1,no,gdp,life_expect,gdp,continent,1940,[],gdp,life_expect,gdp,continent,1940,['Qatar']
-21.174338528920046,2.098549862225981,Task1 EdMa,Task1,no,gdp,life_expect,gdp,continent,1940,[],gdp,life_expect,gdp,continent,1940,[]
-3.667056942276905,20.33503097436089,Task1 EdMa,Task1,no,gdp,gdp,gdp,continent,1940,[],gdp,life_expect,gdp,continent,1940,[]
-0.6174702466771443,18.947973645182834,Task1 EdMa,Task1,no,life_expect,gdp,gdp,continent,1940,[],gdp,gdp,gdp,continent,1940,[]
-0.8623941326487318,18.052183432887464,Task1 EdMa,Task1,no,life_expect,gdp,gdp,continent,1940,['Sweden'],life_expect,gdp,gdp,continent,1940,[]
0.6382448458631286,20.299957706443028,Task1 EdMa,Task1,no,life_expect,gdp,gdp,continent,1940,['Switzerland'],life_expect,gdp,gdp,continent,1940,['Sweden']
0.6513688636919138,20.312679802904697,Task1 EdMa,Task1,no,life_expect,gdp,gdp,continent,1942,['Switzerland'],life_expect,gdp,gdp,continent,1940,['Switzerland']
-2.267135421202583,38.44845221499355,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Switzerland'],life_expect,gdp,gdp,continent,1942,['Switzerland']
-2.308748431355138,38.52331668826821,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Switzerland'],life_expect,fertility,gdp,continent,1942,['Switzerland']
-26.555575735206997,54.7743716912631,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['France'],life_expect,fertility,gdp,continent,1942,['Switzerland']
3.6677977747614063,32.09794345699624,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['France']
1.859451118162478,35.89043539236876,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
6.1660378194888565,32.5624223908067,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
4.192716624417959,34.83565214025431,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
2.860675853257253,33.88244372258593,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
3.016704367825652,33.51378957326269,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
2.8556321379647094,31.392124123171765,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
1.908533106781303,31.946907965820134,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
5.653212068487191,32.53168525893867,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
1.4089007916980214,33.30035453392849,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
3.75482718037422,34.496536007752546,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
2.6725281034826205,32.64232672356048,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
1.0686821705004195,33.75343543129146,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
1.3822551789995432,31.149226388607755,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
2.703773356015607,31.164718919033156,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
1.9815677660374318,32.887803478665504,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
4.457981350156546,32.30954390789555,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
2.3387859883366,31.131658716959745,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
2.7556733331039855,35.006317051097916,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
5.775538482027164,33.346939470075476,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
4.56541634458287,35.535274174179264,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
0.9641769680072618,30.943848626150473,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
4.433267573955206,31.154592065928238,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
2.9244232420764966,35.47372406856766,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
1.1498893029345414,31.935369315922205,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
5.4293422323459195,34.780320635696654,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
4.396773125390431,36.376205953013184,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
1.4635990106157086,32.53505517775775,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
2.0610782324143693,33.222247662886936,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
4.917059884321799,33.41987265545516,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
5.3910930724827555,31.81354935302029,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
2.7030359422852452,35.67194020209993,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
2.3154826921245224,31.736539600131206,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1942,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
-0.5399139479377066,27.370901427951726,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,['Luxembourg'],life_expect,fertility,gdp,continent,1942,['Luxembourg']
-6.247432549319562,43.94505058745614,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,['Russia'],life_expect,fertility,gdp,continent,1943,['Luxembourg']
-10.837384797612843,39.68371905006686,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,['Belarus'],life_expect,fertility,gdp,continent,1943,['Russia']
-6.247432549330671,43.94505058750124,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,['Russia'],life_expect,fertility,gdp,continent,1943,['Belarus']
-4.184277258867234,46.546834749065,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,[],life_expect,fertility,gdp,continent,1943,['Russia']
1.6683228678074122,50.46472785792341,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,['Ukraine'],life_expect,fertility,gdp,continent,1943,[]
-2.9204786133622638,49.81980906485957,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,['Armenia'],life_expect,fertility,gdp,continent,1943,['Ukraine']
-6.276280098413472,43.88150583830783,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,['Russia'],life_expect,fertility,gdp,continent,1943,['Armenia']
-4.268595838163503,46.5389953757788,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,[],life_expect,fertility,gdp,continent,1943,['Russia']
7.2364370649029395,58.45593558052407,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,['Poland'],life_expect,fertility,gdp,continent,1943,[]
-4.305901300478444,46.56881415110866,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,[],life_expect,fertility,gdp,continent,1943,['Poland']
-6.537970009469173,49.121882184628504,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,['Georgia'],life_expect,fertility,gdp,continent,1943,[]
7.236439061177625,58.45616404208782,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,['Poland'],life_expect,fertility,gdp,continent,1943,['Georgia']
-9.076681386561535,41.12547760074589,Task1 EdMa,Task1,no,life_expect,fertility,gdp,continent,1943,['Russia'],life_expect,fertility,gdp,continent,1943,['Poland']
