,0,1
0,1.4971162,-6.79518
1,-4.381985,-7.426627
2,-6.471902,-5.7523293
3,-2.7598226,-2.487105
4,-4.1390743,-0.44273964
5,-1.3457527,-3.3428152
6,-6.2402024,3.4469538
7,9.663427,-7.413307
8,-2.111237,10.960415
9,17.459332,-4.384574
10,-3.0369942,10.486197
11,17.460714,-4.38458
12,-7.022988,13.603566
13,5.766098,-4.6500483
14,1.538196,23.505335
15,6.490542,-4.2920094
16,-3.448453,13.734738
17,6.5386076,-4.302204
18,-3.4601119,13.751595
19,6.583283,-4.297784
20,-3.4945917,13.73474
21,6.569041,-4.2905617
22,-3.4929736,13.724428
23,6.576188,-4.299832
24,-3.4767306,13.763479
25,6.8265,-4.2345886
26,-3.4421988,13.977383
27,6.862203,-4.2360344
28,-3.4452927,14.00036
29,6.8979707,-4.217018
30,-3.4719546,14.002388
31,6.906838,-4.2275586
32,-3.45568,14.012969
33,6.932733,-4.2311263
34,-3.5139372,14.033758
35,7.1472545,-4.298834
36,-3.753031,14.140316
37,7.1660795,-4.2952323
38,-3.770312,14.138728
39,7.220496,-4.328092
40,-3.8122215,14.155284
41,7.2382717,-4.33417
42,-3.8151498,14.155781
43,7.274803,-4.34438
44,-3.8615158,14.173679
45,7.26157,-4.3462863
46,-3.8726385,14.178143
47,7.2845516,-4.3567123
48,-3.8888834,14.18433
49,7.3083944,-4.369674
50,-3.929447,14.197063
51,7.3725915,-4.407794
52,-3.9770591,14.214005
53,7.4148974,-4.424047
54,-4.0202584,14.229103
55,7.4445767,-4.4468074
56,-4.071067,14.244311
57,7.438403,-4.434236
58,-4.0802884,14.23995
59,7.4827576,-4.457418
60,-4.1420364,14.27134
61,7.484587,-4.458063
62,-4.1452794,14.272375
63,7.5045567,-4.467996
64,-4.184941,14.287634
65,7.5354047,-4.4847593
66,-4.206918,14.297425
67,7.5474477,-4.492065
68,-4.224963,14.301311
69,7.5827627,-4.5090356
70,-4.231556,14.305233
71,7.5806913,-4.5093613
72,-4.2661033,14.316691
73,7.5804615,-4.5095162
74,-4.2971096,14.327797
75,7.5984464,-4.5205593
76,-4.351952,14.345637
77,7.6441517,-4.5486784
78,-4.3793855,14.354657
79,7.661949,-4.5612674
80,-4.496799,14.396784
81,7.705406,-4.5892506
82,-4.496252,14.390175
83,7.7344213,-4.6085677
84,-4.5180173,14.395193
85,7.7273245,-4.6046863
86,-4.5260153,14.396765
87,7.7389174,-4.613283
88,-4.531598,14.39727
89,7.7428637,-4.6157722
90,-4.5268908,14.396971
91,7.752328,-4.622271
92,-4.524271,14.3966875
93,7.753687,-4.622618
94,-4.548889,14.403106
95,7.758153,-4.627386
96,-4.546148,14.402993
97,7.7710276,-4.6373754
98,-4.564887,14.407617
99,7.781877,-4.646766
100,-4.6176443,14.420564
101,7.821504,-4.6741424
102,-4.654473,14.428829
103,7.865487,-4.7124825
104,-4.692662,14.438025
105,7.887724,-4.7306223
