,0,1
0,29.962116,10.037241
1,28.35825,1.0053703
2,19.939062,26.853577
3,21.431517,-4.4814677
4,18.069218,12.475269
5,20.367418,-3.937483
6,18.353384,14.338542
7,19.439787,-3.9878585
8,18.083439,15.658324
9,19.574415,-4.8428607
10,25.011938,8.0034
11,17.75154,-2.9080133
12,18.494553,13.719983
13,17.955181,-1.7648848
14,16.406477,12.75295
15,18.659538,-1.2258519
16,18.98785,5.9984174
17,15.170693,-5.0014424
18,18.343384,14.331322
19,17.43194,-5.2740493
20,25.369638,8.170135
21,16.219095,-5.7874727
22,24.701942,6.9474545
23,20.956766,4.116496
24,23.711605,6.900441
25,16.40614,-5.89695
26,12.301042,16.796577
27,21.22076,4.570638
28,22.577715,5.6444774
29,17.02321,-6.002705
30,23.240797,7.14833
31,22.65659,5.6648526
32,22.995926,6.2517834
33,23.002468,5.2988667
34,23.014568,6.433405
35,22.962322,5.5499654
36,10.502728,18.061468
37,11.765583,-8.962996
38,10.122354,18.122904
39,12.610379,-8.441177
40,8.229751,18.823109
41,13.132192,-8.21379
42,10.963745,17.967583
43,23.683062,6.8837266
44,23.018091,6.436891
45,23.199408,6.0389924
46,22.957533,6.6020145
47,16.405046,-5.88608
48,22.967308,6.562431
49,12.441063,-8.322408
50,11.53565,17.60491
51,11.937176,-8.627403
52,11.054797,17.915369
53,10.9439335,-9.389819
54,10.116305,18.10246
55,10.7017565,-9.456182
56,23.792685,7.271575
57,11.732183,-8.306143
58,11.079294,17.222036
59,8.137782,-10.643603
60,10.433688,17.3926
61,16.95199,-5.8757644
62,12.878069,16.394104
63,22.95646,4.899907
64,10.250968,17.182707
65,13.142703,-6.9472694
66,10.661323,17.359907
67,13.429536,-6.908
68,22.96714,5.1775208
69,22.816845,4.039201
70,22.70003,5.717016
71,13.421941,-6.9752097
72,23.826235,7.24863
73,13.247695,-8.0219965
74,10.751841,17.399351
75,13.40532,-7.0047455
76,1.9221084,20.423748
77,7.362848,-10.989325
78,3.7052894,20.010166
79,8.584627,-10.441182
80,5.341239,19.239336
81,10.42662,-9.376466
82,23.447569,6.1707673
83,17.805456,-5.5889783
84,12.691637,15.832959
85,13.098835,-7.031333
86,11.966511,15.544334
87,20.960367,4.1014266
88,7.041389,17.612474
89,9.690586,-8.471562
90,10.299525,12.443926
91,10.19065,-5.559111
92,8.505855,8.84199
93,6.185804,-9.927499
94,2.7745302,17.570408
95,4.1539116,-10.45135
96,6.720558,11.1108465
97,3.3580396,-11.207013
98,-0.2268813,19.501335
99,3.323965,-11.169127
100,-0.35390273,19.823612
101,3.0854285,-11.488086
102,-0.7523134,20.191195
103,3.1833832,-11.4814625
104,-0.9483753,20.036377
105,2.6936648,-11.762678
106,-0.9385504,19.924463
107,2.4418278,-12.003171
108,-0.60585284,19.62001
109,2.3512778,-12.04403
110,-1.248616,20.39847
111,2.342718,-12.031501
112,-1.0606651,20.029528
113,2.2978299,-12.057407
114,-0.6936462,20.179039
115,2.0690155,-12.78873
116,-1.4264072,20.548746
117,2.1029854,-12.783863
118,-1.3034999,20.550293
119,2.2558842,-12.9702015
120,-1.2323822,20.324963
121,2.3477182,-12.89466
122,-1.2771044,20.345325
123,2.8454237,-12.843911
124,-1.3233308,20.605375
125,2.6261392,-12.961781
126,-1.0597751,20.851892
127,2.4151857,-13.058123
128,-0.9682603,20.741812
129,2.6546135,-12.930005
130,-1.2959571,20.57477
131,2.6163862,-12.990372
132,-0.95902294,20.759266
133,29.956987,10.032167
134,27.856192,-8.837072
135,26.040285,8.4393015
136,21.410332,-5.2216625
137,19.261042,13.789472
138,20.153727,1.3751571
139,18.494228,16.437698
140,16.809643,-4.4640117
141,14.83006,14.86505
142,16.557833,-4.8083744
143,14.778136,14.243832
144,16.232624,-3.6153967
145,13.794022,14.249057
146,16.968859,-2.8887994
147,13.300511,14.730716
148,16.628595,-2.6869502
149,15.019613,10.619854
150,14.822743,-2.7627215
151,13.904958,12.79955
152,14.814002,-4.183057
153,17.322159,6.489869
154,15.293029,-3.5951023
155,16.109886,11.617635
156,13.980537,-4.4168324
157,29.145782,17.030045
158,17.750603,-2.8727107
159,16.493185,13.619337
160,17.939255,-1.7932382
161,14.247939,14.749411
162,15.707426,-4.050157
163,24.905563,5.746588
164,15.551114,-4.3908887
165,11.774848,14.980271
166,20.156013,1.3962911
167,12.231514,14.765533
168,16.422277,-3.7384026
169,11.388189,15.008227
170,16.391235,-3.7422109
171,13.468679,14.192685
172,19.670609,-3.0620468
173,19.5992,6.914899
174,13.728427,-6.3126884
175,14.076076,15.28968
176,13.12868,-6.7178936
177,13.584277,15.453473
178,13.163442,-6.700608
179,13.805452,14.85294
180,13.517258,-6.633951
181,12.81638,15.15623
182,13.249649,-6.6660266
183,11.1471615,16.379713
184,15.485499,-5.217396
185,11.128155,16.575647
186,17.445929,-5.74644
187,12.862728,16.261871
188,17.135937,-5.893159
189,12.66574,16.52548
190,12.391548,-7.5103207
191,11.463211,16.864992
192,11.73751,-8.3291645
193,11.105543,16.950026
194,17.258253,-5.7934976
195,11.091738,16.984615
196,22.800299,4.0537715
197,21.144623,4.9435277
198,13.409636,-7.1269784
199,12.7892885,16.421782
200,13.396918,-7.0015864
201,11.064741,16.766542
202,12.152088,-7.6398044
203,10.774031,16.327679
204,9.688501,-9.193073
205,6.968191,18.509127
206,10.241149,-8.286947
207,6.855142,18.573967
208,11.965106,-6.6272326
209,7.6967244,18.238392
210,11.44049,-7.4380317
211,10.226631,17.081175
212,8.695111,-9.790166
213,9.604551,17.902367
214,11.097665,-7.598037
215,8.461501,18.375904
216,10.120283,-9.16908
217,13.834781,15.472009
218,10.160277,-9.404341
219,11.792738,16.857422
220,11.480856,-8.247551
221,10.76502,16.362572
222,12.7240505,-6.6428204
223,6.915524,18.635881
224,11.716155,-7.8905764
225,11.782635,16.874336
226,11.223948,-9.250963
227,9.028561,17.709843
228,6.7118855,-10.465619
229,5.857024,18.742407
230,6.205303,-11.148486
231,3.6504276,19.851843
232,7.8831058,-10.286154
233,3.2604287,19.887629
234,4.8366485,-11.913066
235,3.108005,19.575554
236,7.7110972,-8.9409075
237,3.8874938,19.004925
238,7.081859,-9.651082
239,4.9910417,18.486025
240,7.679186,-8.978223
241,4.5501485,18.427523
242,7.6421037,-9.270316
243,5.8392367,17.851269
244,7.736355,-9.126477
245,6.3376765,16.325556
246,8.524384,-7.870173
247,4.729803,17.605028
248,9.313015,-7.490382
249,6.567984,15.749316
250,6.100166,-10.288933
251,4.290537,16.673916
252,4.515256,-11.21698
253,2.3671453,18.58109
254,6.7730627,-9.430972
255,5.5304356,15.715054
256,6.5600915,-9.476889
257,7.854622,14.762961
258,9.105745,-8.281029
259,7.7633095,15.025517
260,8.228348,-9.1349325
261,5.6584334,17.263206
262,7.901583,-8.403615
263,4.587942,17.970774
264,7.4288816,-8.691409
265,3.8177016,19.026098
266,13.234917,-4.0470796
267,9.046849,15.570545
268,8.518084,-8.892899
269,13.593423,11.145697
270,29.952425,10.027498
271,27.86366,-8.844483
272,26.028967,8.430756
273,21.415499,-5.226877
274,19.263845,13.792556
275,20.159594,1.3765594
276,18.494184,16.438086
277,16.8037,-4.4731402
278,14.831846,14.865622
279,16.564579,-4.7948256
280,14.422279,14.175477
281,17.488655,-1.8104328
