x,y,line,cp,algo,player,age,ECO,UTCTime,Opening,BlackElo,Result,Site,Black,WhiteElo,TimeControl,White,UTCDate,Date,Termination,Event,Round,eval,clk,a8,b8,c8,d8,e8,f8,g8,h8,a7,b7,c7,d7,e7,f7,g7,h7,a6,b6,c6,d6,e6,f6,g6,h6,a5,b5,c5,d5,e5,f5,g5,h5,a4,b4,c4,d4,e4,f4,g4,h4,a3,b3,c3,d3,e3,f3,g3,h3,a2,b2,c2,d2,e2,f2,g2,h2,a1,b1,c1,d1,e1,f1,g1,h1
-8.254249122025834,9.62340678812816,7,1,juliancj,juliancj,6,E30,00:00:32,Nimzo-Indian Defense: Leningrad Variation,1849,0-1,https://lichess.org/WfvlX54i,juliancj,1843,600+0,Kr11000,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.25,0:09:56,br,bn,bb,bq,bk,,,br,bp,bp,bp,bp,,bp,bp,bp,,,,,bp,bn,,,,,,,,,,,,bb,wp,wp,,,,,,,wn,,,,,,wp,wp,,,wp,wp,wp,wp,wr,,wb,wq,wk,wb,wn,wr
-17.56089656722124,-8.794028685281265,8,1,Eldiosdelajedrez2021,KILLERVIENNA,0,A10,00:00:33,English Opening: Anglo-Dutch Defense,1976,1-0,https://lichess.org/fhdS1fDM,KILLERVIENNA,1608,180+0,Eldiosdelajedrez2021,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
-18.215463260315225,0.3857796038339947,8,1,Eldiosdelajedrez2021,Eldiosdelajedrez2021,1,A10,00:00:33,English Opening: Anglo-Dutch Defense,1976,1-0,https://lichess.org/fhdS1fDM,KILLERVIENNA,1608,180+0,Eldiosdelajedrez2021,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.2,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,,wp,wp,,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
-17.28434469687434,-9.683739023484403,9,1,1/2-1/2,Guzman70,0,B14,00:00:33,Caro-Kann Defense: Panov Attack; Fianchetto Defense,2404,1/2-1/2,https://lichess.org/E1GAZJ0K,Guzman70,2601,180+0,juancruzariasTDF,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
4.157489730237416,-15.038264019570384,9,0,1/2-1/2,juancruzariasTDF,1,B14,00:00:33,Caro-Kann Defense: Panov Attack; Fianchetto Defense,2404,1/2-1/2,https://lichess.org/E1GAZJ0K,Guzman70,2601,180+0,juancruzariasTDF,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.24,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
6.5194850294428415,-3.8493957650328796,9,0,1/2-1/2,Guzman70,2,B14,00:00:33,Caro-Kann Defense: Panov Attack; Fianchetto Defense,2404,1/2-1/2,https://lichess.org/E1GAZJ0K,Guzman70,2601,180+0,juancruzariasTDF,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.13,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,bp,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
6.591532326449566,0.25390387677702353,9,0,1/2-1/2,juancruzariasTDF,3,B14,00:00:33,Caro-Kann Defense: Panov Attack; Fianchetto Defense,2404,1/2-1/2,https://lichess.org/E1GAZJ0K,Guzman70,2601,180+0,juancruzariasTDF,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.17,0:02:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,bp,,,,,,,,,,,,,,,,,wp,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
4.6459288975365585,1.2341846676873545,9,0,1/2-1/2,Guzman70,4,B14,00:00:33,Caro-Kann Defense: Panov Attack; Fianchetto Defense,2404,1/2-1/2,https://lichess.org/E1GAZJ0K,Guzman70,2601,180+0,juancruzariasTDF,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.25,0:02:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,,bp,bp,bp,bp,,,bp,,,,,,,,,bp,,,,,,,,wp,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
4.216704481166674,1.7270240706885764,9,0,1/2-1/2,juancruzariasTDF,5,B14,00:00:33,Caro-Kann Defense: Panov Attack; Fianchetto Defense,2404,1/2-1/2,https://lichess.org/E1GAZJ0K,Guzman70,2601,180+0,juancruzariasTDF,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.19,0:02:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,,bp,bp,bp,bp,,,bp,,,,,,,,,wp,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
1.2355682399245,2.6193203964789586,9,0,1/2-1/2,Guzman70,6,B14,00:00:33,Caro-Kann Defense: Panov Attack; Fianchetto Defense,2404,1/2-1/2,https://lichess.org/E1GAZJ0K,Guzman70,2601,180+0,juancruzariasTDF,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.28,0:02:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,,bp,bp,bp,bp,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
